Player ID,National Team,Debut Date,Games Played,Goals Scored
192637,Schweiz U21,10.11.2016,7,-
192637,Schweiz U20,11.10.2015,2,2
192637,Schweiz U19,26.03.2015,3,-
192637,Schweiz U18,06.09.2013,4,1
192637,Schweiz U17,28.08.2012,11,3
192637,Schweiz U16,06.09.2011,3,-
192637,Schweiz U15,19.04.2011,4,-
192638,Schweiz U21,10.11.2016,7,1
192638,Schweiz U20,03.09.2015,10,-
192638,Schweiz U17,06.11.2012,2,-
192638,Schweiz U16,06.09.2011,5,-
192638,Schweiz U15,19.04.2011,4,1
184196,Schweiz U18,-,-,-
184196,Schweiz U16,06.09.2011,3,-
184196,Schweiz U15,24.05.2011,2,-
192644,Schweiz U19,24.09.2014,1,-
192644,Schweiz U18,06.09.2013,6,-
192644,Schweiz U17,28.08.2012,9,1
192644,Schweiz U16,18.10.2011,3,1
192644,Schweiz U15,20.04.2011,1,-
192652,Schweiz U19,05.09.2014,10,3
192652,Schweiz U18,06.09.2013,7,4
192652,Schweiz U17,28.08.2012,14,3
192652,Schweiz U16,06.09.2011,3,1
192652,Schweiz U15,19.04.2011,3,1
195911,Schweiz U21,10.11.2016,11,1
195911,Schweiz U20,03.09.2015,10,3
195911,Schweiz U19,13.11.2014,6,1
195911,Schweiz U18,04.03.2014,3,-
195911,Schweiz U17,28.08.2012,7,-
195911,Schweiz U16,06.09.2011,9,-
195911,Schweiz U15,19.04.2011,4,2
192642,Schweiz U16,08.09.2011,1,-
192642,Schweiz U15,19.04.2011,2,-
192630,Schweiz U15,-,2,-
192649,Schweiz U18,06.09.2013,3,2
192649,Schweiz U17,28.08.2012,14,1
192649,Schweiz U16,09.11.2011,1,-
192649,Schweiz U15,24.05.2011,2,-
184193,Schweiz U21,10.11.2016,5,2
184193,Schweiz U20,03.09.2015,5,-
184193,Schweiz U19,24.09.2014,5,11
184193,Schweiz U17,29.03.2012,10,3
184193,Schweiz U16,06.09.2011,7,4
184193,Schweiz U15,24.05.2011,2,-
75014,Schweiz U15,13.05.2010,1,-
215917,Schweiz U15,13.05.2010,2,-
183308,Schweiz U20,03.09.2015,3,-
183308,Schweiz U19,05.09.2013,7,-
183308,Schweiz U18,06.09.2012,4,-
183308,Schweiz U17,15.09.2011,3,-
183308,Schweiz U16,17.08.2010,7,-
183308,Schweiz U15,11.05.2010,1,-
183317,Schweiz U20,-,-,-
183317,Schweiz U19,-,-,-
183317,Schweiz U18,18.10.2012,2,-
183317,Schweiz U17,23.08.2011,6,-
183317,Schweiz U16,19.08.2010,4,-
183317,Schweiz U15,08.06.2010,1,-
183616,Schweiz U15,11.05.2010,3,-
183450,Schweiz U16,17.08.2010,4,-
183450,Schweiz U15,11.05.2010,4,-
183619,Schweiz U15,11.05.2010,3,-
183326,Schweiz U18,06.09.2012,3,-
183326,Schweiz U17,23.08.2011,7,-
183326,Schweiz U16,17.08.2010,13,-
183326,Schweiz U15,13.05.2010,2,-
184378,Schweiz U19,-,-,-
184378,Schweiz U17,23.08.2011,7,1
184378,Schweiz U16,17.08.2010,8,-
184378,Schweiz U15,08.06.2010,2,-
184382,Schweiz U20,04.09.2014,5,-
184382,Schweiz U19,05.09.2013,9,-
184382,Schweiz U18,04.09.2012,3,-
184382,Schweiz U16,17.08.2010,4,-
184382,Schweiz U15,11.05.2010,4,-
183312,Schweiz U21,16.11.2015,1,-
183312,Schweiz U20,03.09.2015,4,-
183312,Schweiz U19,06.09.2013,9,1
183312,Schweiz U18,04.09.2012,7,-
183312,Schweiz U17,23.08.2011,9,-
183312,Schweiz U16,14.09.2010,14,-
183312,Schweiz U15,11.05.2010,4,-
223523,Schweiz U15,13.05.2010,2,1
183320,Schweiz U19,05.09.2013,2,-
183320,Schweiz U18,04.09.2012,6,-
183320,Schweiz U17,23.08.2011,11,2
183320,Schweiz U16,17.08.2010,12,3
183320,Schweiz U15,11.05.2010,4,-
183323,Schweiz U18,13.11.2012,6,-
183323,Schweiz U17,23.08.2011,10,-
183323,Schweiz U16,17.08.2010,13,-
183323,Schweiz U15,11.05.2010,2,-
183310,Schweiz U16,17.08.2010,12,2
183310,Schweiz U15,13.05.2010,3,-
184379,Schweiz U19,25.05.2014,3,-
184379,Schweiz U18,19.03.2013,4,-
184379,Schweiz U17,15.09.2011,1,-
184379,Schweiz U16,17.08.2010,6,-
184379,Schweiz U15,11.05.2010,4,1
183328,Schweiz U19,05.03.2014,1,1
183328,Schweiz U18,04.09.2012,3,-
183328,Schweiz U17,23.08.2011,7,-
183328,Schweiz U16,17.08.2010,14,1
183328,Schweiz U15,11.05.2010,4,-
183447,Schweiz U20,11.10.2015,4,1
183447,Schweiz U19,05.03.2014,4,3
183447,Schweiz U18,04.09.2012,8,2
183447,Schweiz U17,23.08.2011,9,-
183447,Schweiz U16,17.05.2011,2,-
183447,Schweiz U15,11.05.2010,4,-
205854,Nordmazedonien U18,-,1,-
205854,Nordmazedonien U17,-,6,-
205854,Schweiz U15,11.05.2010,1,-
184381,Schweiz,25.03.2016,5,-
184381,Schweiz U21,04.09.2014,9,5
184381,Schweiz U20,13.10.2014,2,1
184381,Schweiz U19,05.09.2013,10,7
184381,Schweiz U18,04.09.2012,3,3
184381,Schweiz U17,23.08.2011,10,6
184381,Schweiz U16,17.08.2010,10,7
184381,Schweiz U15,11.05.2010,2,1
183324,Schweiz U18,18.10.2012,3,1
183324,Schweiz U17,23.08.2011,12,4
183324,Schweiz U16,14.09.2010,12,4
183324,Schweiz U15,11.05.2010,4,1
183325,Schweiz U20,04.09.2014,3,-
183325,Schweiz U19,06.09.2013,5,2
183325,Schweiz U18,18.10.2012,5,1
183325,Schweiz U17,12.10.2011,5,1
183325,Schweiz U16,17.08.2010,16,11
183325,Schweiz U15,11.05.2010,4,-
147029,Angola,28.05.2014,14,-
147029,Schweiz U20,05.03.2014,2,-
147029,Schweiz U18,15.03.2012,2,-
147029,Schweiz U17,17.09.2010,3,-
147029,Schweiz U16,16.08.2009,7,-
147029,Schweiz U15,14.04.2009,1,-
147051,Schweiz,15.10.2018,9,-
147051,Schweiz U21,14.11.2013,15,-
147051,Schweiz U20,26.03.2015,1,-
147051,Schweiz U19,08.09.2012,9,-
147051,Schweiz U18,30.08.2011,5,-
147051,Schweiz U17,27.01.2011,4,-
147051,Schweiz U16,10.09.2009,4,-
147051,Schweiz U15,16.04.2009,1,-
147054,Schweiz U20,06.09.2013,5,-
147054,Schweiz U18,17.04.2012,1,-
147054,Schweiz U17,26.03.2011,2,-
147054,Schweiz U16,16.08.2009,6,-
147054,Schweiz U15,16.04.2009,2,-
147055,Schweiz U18,30.08.2011,7,-
147055,Schweiz U17,26.08.2010,10,-
147055,Schweiz U16,14.08.2009,7,-
147055,Schweiz U15,12.05.2009,1,-
122695,Schweiz U21,05.03.2014,13,1
122695,Schweiz U20,06.09.2013,6,-
122695,Schweiz U19,27.05.2012,6,-
122695,Schweiz U18,30.08.2011,7,-
122695,Schweiz U17,24.08.2010,11,-
122695,Schweiz U16,14.08.2009,7,3
122695,Schweiz U15,14.04.2009,3,-
147048,Schweiz U17,-,-,-
147048,Schweiz U16,-,2,-
147048,Schweiz U15,16.04.2009,1,-
147045,Schweiz U21,18.11.2014,8,-
147045,Schweiz U20,16.10.2013,4,-
147045,Schweiz U19,08.09.2012,10,-
147045,Schweiz U18,30.08.2011,9,-
147045,Schweiz U17,24.08.2010,13,1
147045,Schweiz U16,14.08.2009,6,-
147045,Schweiz U15,14.04.2009,2,-
147035,Schweiz U20,15.11.2013,1,-
147035,Schweiz U19,08.09.2012,7,1
147035,Schweiz U18,30.08.2011,3,-
147035,Schweiz U17,18.05.2010,11,2
147035,Schweiz U16,14.08.2009,7,3
147035,Schweiz U15,-,4,2
252357,Schweiz U15,-,1,-
147047,Schweiz U18,17.04.2012,2,-
147047,Schweiz U16,10.09.2009,1,1
147047,Schweiz U15,14.04.2009,3,-
147031,Schweiz U21,18.11.2014,2,-
147031,Schweiz U20,06.09.2013,4,-
147031,Schweiz U19,08.09.2012,4,-
147031,Schweiz U18,30.08.2011,4,-
147031,Schweiz U17,24.08.2010,10,1
147031,Schweiz U16,14.08.2009,9,-
147031,Schweiz U15,14.04.2009,4,1
147044,Schweiz U20,-,-,-
147044,Schweiz U19,08.09.2012,6,-
147044,Schweiz U18,30.08.2011,7,-
147044,Schweiz U17,24.08.2010,10,-
147044,Schweiz U16,14.08.2009,9,1
147044,Schweiz U15,14.04.2009,3,-
147040,Schweiz U21,18.11.2014,1,-
147040,Schweiz U20,06.09.2013,8,-
147040,Schweiz U19,25.05.2012,13,2
147040,Schweiz U18,30.08.2011,9,1
147040,Schweiz U17,26.08.2010,9,-
147040,Schweiz U16,14.08.2009,6,3
147040,Schweiz U15,16.04.2009,1,-
215914,Schweiz U19,08.09.2012,1,-
215914,Schweiz U16,14.08.2009,2,-
215914,Schweiz U15,14.04.2009,4,-
147057,Schweiz U18,-,-,-
147057,Schweiz U17,26.08.2010,1,-
147057,Schweiz U16,08.09.2009,6,1
147057,Schweiz U15,14.04.2009,2,-
147052,Schweiz U17,24.08.2010,11,2
147052,Schweiz U16,16.08.2009,7,1
147052,Schweiz U15,14.04.2009,4,-
147039,Schweiz U17,24.08.2010,11,2
147039,Schweiz U16,14.08.2009,7,3
147039,Schweiz U15,16.04.2009,1,1
165507,Schweiz U16,14.08.2009,6,3
165507,Schweiz U15,14.04.2009,3,1
22686,Schweiz U19,21.03.2013,2,-
22686,Schweiz U18,05.04.2011,6,2
22686,Schweiz U17,25.01.2011,4,-
22686,Schweiz U16,14.08.2009,5,5
22686,Schweiz U15,14.04.2009,1,-
147043,Schweiz,-,-,-
147043,Schweiz U21,05.09.2013,14,2
147043,Schweiz U20,14.11.2014,1,1
147043,Schweiz U19,10.11.2011,16,4
147043,Schweiz U18,30.08.2011,3,5
147043,Schweiz U17,24.08.2010,10,1
147043,Schweiz U16,29.03.2010,5,1
147043,Schweiz U15,14.04.2009,1,-
261186,Schweiz U15,-,1,-
1264940,Schweiz U16,21.09.2024,3,-
1264940,Schweiz U15,04.06.2024,1,-
1338971,Schweiz U16,02.11.2024,1,-
1271937,Schweiz U16,18.09.2024,5,-
1271937,Schweiz U15,04.06.2024,2,-
1267620,Schweiz U16,18.09.2024,4,-
1267620,Schweiz U15,04.06.2024,2,2
1267614,Schweiz U16,18.09.2024,4,-
1267614,Schweiz U15,04.06.2024,2,-
1325625,Schweiz U16,18.09.2024,4,-
1267615,Schweiz U16,18.09.2024,4,-
1267615,Schweiz U15,04.06.2024,2,-
1325607,Schweiz U16,18.09.2024,4,-
1267623,Schweiz U16,18.09.2024,4,-
1267623,Schweiz U15,04.06.2024,2,-
1339798,Schweiz U16,29.10.2024,2,-
1338970,Schweiz U16,29.10.2024,3,-
1267626,Schweiz U16,18.09.2024,4,1
1267626,Schweiz U15,04.06.2024,2,-
1267613,Schweiz U16,18.09.2024,5,-
1267613,Schweiz U15,04.06.2024,2,-
1308497,Schweiz U16,18.09.2024,5,-
1325627,Schweiz U16,18.09.2024,4,-
1331775,Schweiz U16,29.10.2024,3,1
1302647,Schweiz U16,18.09.2024,5,1
1325624,Schweiz U16,18.09.2024,5,1
1267607,Schweiz U16,18.09.2024,5,1
1267607,Schweiz U15,04.06.2024,2,-
1267611,Schweiz U16,18.09.2024,5,1
1267611,Schweiz U15,04.06.2024,1,-
1325626,Schweiz U16,18.09.2024,5,1
1338972,Schweiz U16,29.10.2024,3,-
1059689,Kosovo U17,09.11.2023,1,-
1059689,Schweiz U16,17.02.2023,1,-
1103037,Elfenbeinküste U23,-,-,-
1103037,Elfenbeinküste U20,03.06.2024,4,-
1103037,Schweiz U16,11.05.2023,1,-
1177450,Schweiz U17,03.09.2024,2,-
1177450,Schweiz U16,02.11.2023,4,-
1208844,Schweiz U16,28.11.2023,2,-
1208853,Schweiz U16,30.11.2023,1,-
1057529,Schweiz U17,15.08.2023,3,-
1057529,Schweiz U16,13.09.2022,11,-
1057532,Schweiz U17,15.08.2023,5,-
1057532,Schweiz U16,01.11.2022,7,-
1103038,Schweiz U16,15.02.2023,4,-
1137189,Schweiz U18,04.09.2024,5,-
1137189,Schweiz U17,15.08.2023,4,-
1137189,Schweiz U16,09.05.2023,2,-
1177906,Schweiz U17,23.10.2024,2,-
1177906,Schweiz U16,19.09.2023,9,-
1186526,Schweiz U17,06.09.2024,2,-
1186526,Schweiz U16,19.09.2023,1,-
1208843,Schweiz U16,28.11.2023,4,-
1208854,Schweiz U16,30.11.2023,1,-
1208856,Schweiz U16,28.11.2023,2,-
1123522,Schweiz U17,15.08.2023,2,-
1123522,Schweiz U16,13.04.2023,4,-
1137190,Schweiz U18,04.09.2024,5,-
1137190,Schweiz U17,15.08.2023,5,-
1137190,Schweiz U16,09.05.2023,2,-
1170357,Schweiz U16,22.09.2023,3,-
1186527,Schweiz U16,19.09.2023,3,-
1208845,Schweiz U16,28.11.2023,3,-
1208855,Schweiz U16,30.11.2023,2,-
1073029,Schweiz U18,04.09.2024,3,-
1073029,Schweiz U17,12.09.2023,9,-
1073029,Schweiz U16,01.11.2022,5,-
1208859,Schweiz U16,28.11.2023,4,-
1061228,Schweiz U18,04.09.2024,5,-
1061228,Schweiz U17,15.08.2023,9,-
1061228,Schweiz U16,15.09.2022,3,-
1103036,Schweiz U16,15.02.2023,2,-
1186525,Schweiz U16,19.09.2023,7,1
1057526,Schweiz U18,04.09.2024,3,-
1057526,Schweiz U17,15.08.2023,12,2
1057526,Schweiz U16,13.09.2022,12,1
1123521,Schweiz U18,04.09.2024,4,1
1123521,Schweiz U17,15.08.2023,12,2
1123521,Schweiz U16,13.04.2023,5,1
1208860,Schweiz U16,28.11.2023,4,-
1208846,Schweiz U16,28.11.2023,2,1
1177477,Schweiz U17,03.09.2024,1,-
1177477,Schweiz U16,19.09.2023,8,2
1177907,Schweiz U17,03.09.2024,3,-
1177907,Schweiz U16,19.09.2023,9,-
1208857,Schweiz U16,28.11.2023,4,-
1057530,Schweiz U17,15.08.2023,5,-
1057530,Schweiz U16,15.09.2022,11,2
1111419,Schweiz U17,15.08.2023,8,2
1111419,Schweiz U16,09.05.2023,2,2
1057525,Schweiz U18,04.09.2024,3,1
1057525,Schweiz U17,15.08.2023,5,1
1057525,Schweiz U16,15.09.2022,6,1
1075571,Schweiz U17,12.09.2023,5,1
1075571,Schweiz U16,01.11.2022,5,1
1129950,Schweiz U18,04.09.2024,5,2
1129950,Schweiz U17,15.08.2023,11,-
1129950,Schweiz U16,13.04.2023,5,3
1137193,Schweiz U18,12.10.2024,2,-
1137193,Schweiz U17,14.09.2023,5,1
1137193,Schweiz U16,11.05.2023,1,1
1153297,Schweiz U17,23.10.2024,3,1
1153297,Schweiz U16,31.10.2023,2,-
1170361,Schweiz U17,26.10.2024,2,1
1170361,Schweiz U16,19.09.2023,10,3
1208847,Schweiz U16,28.11.2023,4,-
1208858,Schweiz U16,28.11.2023,2,-
932194,Schweiz U16,23.09.2021,4,-
925223,Schweiz U18,22.03.2024,1,-
925223,Schweiz U17,15.02.2023,1,-
925223,Schweiz U16,13.05.2022,1,-
944830,Schweiz U19,06.09.2024,1,-
944830,Schweiz U18,06.09.2023,2,-
944830,Schweiz U17,25.08.2022,12,-
944830,Schweiz U16,26.10.2021,3,-
945133,Schweiz U18,24.03.2024,2,-
945133,Schweiz U17,23.08.2022,3,-
945133,Schweiz U16,07.04.2022,2,-
1057527,Schweiz U16,15.09.2022,1,-
1057531,Schweiz U16,15.09.2022,1,-
940390,Schweiz U19,06.09.2024,2,-
940390,Schweiz U16,23.09.2021,2,-
932172,Schweiz U18,25.04.2024,2,-
932172,Schweiz U16,21.09.2021,3,-
948738,Schweiz U17,23.08.2022,1,-
948738,Schweiz U16,26.10.2021,7,-
925224,Schweiz U18,06.09.2023,8,1
925224,Schweiz U17,23.08.2022,5,-
925224,Schweiz U16,21.09.2021,7,-
995818,Schweiz U18,06.09.2023,6,-
995818,Schweiz U17,23.08.2022,14,-
995818,Schweiz U16,07.04.2022,3,-
925196,Schweiz U17,23.08.2022,3,-
925196,Schweiz U16,27.10.2021,6,2
932188,Schweiz U16,23.09.2021,3,-
932180,Schweiz U17,25.08.2022,3,-
932180,Schweiz U16,23.09.2021,3,-
957139,Schweiz U17,13.10.2022,9,-
957139,Schweiz U16,17.02.2022,5,-
925236,Schweiz U18,24.03.2024,4,-
925236,Schweiz U16,21.09.2021,7,-
948735,Schweiz U19,12.10.2024,1,-
948735,Schweiz U18,06.09.2023,8,-
948735,Schweiz U17,23.08.2022,9,-
948735,Schweiz U16,26.10.2021,6,1
925228,Schweiz U19,09.09.2024,1,-
925228,Schweiz U18,08.09.2023,9,-
925228,Schweiz U17,18.05.2023,1,-
925228,Schweiz U16,07.04.2022,3,-
992965,Schweiz U16,13.05.2022,2,-
925216,Schweiz U19,09.09.2023,15,-
925216,Schweiz U17,23.08.2022,14,5
925216,Schweiz U16,21.09.2021,9,-
911224,Schweiz U19,06.09.2024,4,1
911224,Schweiz U18,06.09.2023,7,1
911224,Schweiz U17,23.08.2022,13,3
911224,Schweiz U16,21.09.2021,9,-
925215,Schweiz U18,06.09.2023,3,-
925215,Schweiz U17,23.08.2022,13,-
925215,Schweiz U16,27.10.2021,8,1
925201,Kosovo U19,-,-,-
925201,Schweiz U16,05.04.2022,2,-
1057528,Schweiz U16,13.09.2022,5,-
995817,Schweiz U19,06.09.2024,4,3
995817,Schweiz U18,06.09.2023,6,1
995817,Schweiz U17,23.08.2022,4,-
995817,Schweiz U16,05.04.2022,3,-
1061239,Schweiz U16,13.09.2022,2,-
932164,Schweiz U19,06.09.2024,5,1
932164,Schweiz U18,06.09.2023,10,1
932164,Schweiz U17,25.08.2022,12,-
932164,Schweiz U16,21.09.2021,6,4
932171,Schweiz U19,09.09.2024,1,-
932171,Schweiz U18,06.09.2023,6,1
932171,Schweiz U17,23.08.2022,11,2
932171,Schweiz U16,21.09.2021,10,1
940401,Schweiz U18,13.10.2023,1,-
940401,Schweiz U16,23.09.2021,2,-
794749,Schweiz U19,06.09.2024,5,-
794749,Schweiz U18,13.10.2023,6,-
794749,Schweiz U17,25.08.2022,13,-
794749,Schweiz U16,26.10.2021,9,2
925199,Schweiz U19,09.09.2023,11,2
925199,Schweiz U17,23.08.2022,15,6
925199,Schweiz U16,27.10.2021,3,1
932163,Schweiz U18,06.09.2023,3,-
932163,Schweiz U17,13.10.2022,3,-
932163,Schweiz U16,21.09.2021,4,-
927369,Schweiz U19,06.09.2024,5,2
927369,Schweiz U18,06.09.2023,9,-
927369,Schweiz U17,23.08.2022,7,4
927369,Schweiz U16,05.04.2022,4,1
932193,Schweiz U19,06.09.2024,5,-
932193,Schweiz U18,22.03.2024,6,-
932193,Schweiz U17,23.08.2022,1,-
932193,Schweiz U16,21.09.2021,10,2
932170,Schweiz U16,21.09.2021,4,-
688622,Schweiz U18,08.09.2023,4,1
688622,Schweiz U17,15.02.2023,10,3
688622,Schweiz U16,21.09.2021,8,-
922770,Schweiz U19,06.09.2024,2,-
922770,Schweiz U18,06.09.2023,8,1
922770,Schweiz U16,21.09.2021,6,1
925200,Türkei U19,17.10.2023,2,-
925200,Schweiz U16,15.02.2022,3,1
932195,Schweiz U16,21.09.2021,1,-
932181,Schweiz U18,13.10.2023,2,-
932181,Schweiz U17,15.02.2023,2,-
932181,Schweiz U16,21.09.2021,1,-
932162,Schweiz U18,16.10.2023,4,-
932162,Schweiz U17,25.08.2022,12,1
932162,Schweiz U16,27.10.2021,1,-
932187,Schweiz U16,23.09.2021,1,-
948736,Schweiz U19,09.10.2024,2,-
948736,Schweiz U18,06.09.2023,7,1
948736,Schweiz U17,15.02.2023,7,-
948736,Schweiz U16,26.10.2021,2,-
932165,Schweiz U16,21.09.2021,1,-
932173,Schweiz U16,21.09.2021,2,-
948737,Schweiz U16,26.10.2021,2,-
583036,Schweiz U19,06.09.2021,3,-
583036,Schweiz U17,08.09.2019,2,-
583036,Schweiz U16,28.04.2019,3,-
704407,Schweiz U19,28.04.2022,1,-
704407,Schweiz U18,25.03.2022,1,-
704407,Schweiz U16,26.09.2019,2,-
635645,Schweiz,-,-,-
635645,Schweiz U21,28.03.2023,13,1
635645,Schweiz U20,28.03.2022,3,-
635645,Schweiz U19,03.09.2021,6,-
635645,Schweiz U17,08.09.2019,6,-
635645,Schweiz U16,14.05.2019,1,-
710899,Schweiz U16,26.09.2019,3,-
710899,Schweiz U15,-,-,-
187474,Schweiz U19,09.10.2021,2,-
187474,Schweiz U17,24.10.2019,3,-
187474,Schweiz U16,28.04.2019,3,-
659451,Schweiz U19,-,-,-
659451,Schweiz U18,23.03.2022,2,-
659451,Schweiz U16,24.09.2019,3,-
629392,Schweiz U16,16.05.2019,1,-
583026,Schweiz U21,12.09.2023,8,-
583026,Schweiz U20,28.03.2022,3,-
583026,Schweiz U19,03.09.2021,8,-
583026,Schweiz U17,24.09.2019,3,-
583026,Schweiz U16,14.05.2019,2,-
583043,Schweiz U17,06.09.2019,3,-
583043,Schweiz U16,26.04.2019,3,-
719783,Schweiz U16,24.10.2019,1,-
719783,Schweiz U15,-,-,-
583055,Schweiz U17,06.09.2019,5,2
583055,Schweiz U16,14.05.2019,5,-
622023,Schweiz U20,27.09.2022,3,1
622023,Schweiz U19,03.09.2021,4,-
622023,Schweiz U17,06.09.2019,8,1
622023,Schweiz U16,25.09.2018,9,5
659271,Schweiz U20,06.09.2024,2,1
659271,Schweiz U19,26.04.2022,7,1
659271,Schweiz U18,01.09.2021,5,-
659271,Schweiz U16,24.09.2019,4,1
719784,Schweiz U20,-,-,-
719784,Schweiz U16,24.10.2019,1,-
544401,Schweiz U16,14.05.2019,2,-
622022,Schweiz U17,06.09.2019,8,3
622022,Schweiz U16,25.09.2018,7,1
626300,Schweiz U16,24.09.2019,2,1
626300,Schweiz U15,-,-,-
583011,Schweiz U20,23.09.2022,4,1
583011,Schweiz U17,06.09.2019,7,1
583011,Schweiz U16,14.05.2019,2,1
583025,Schweiz U21,12.09.2023,10,2
583025,Schweiz U20,28.03.2022,4,-
583025,Schweiz U19,03.09.2021,6,1
583025,Schweiz U17,08.09.2019,1,-
583025,Schweiz U16,26.04.2019,4,2
710900,Schweiz U16,24.09.2019,2,-
567678,Schweiz U16,-,1,-
567678,Schweiz U15,-,-,-
507394,Schweiz U18,08.10.2019,2,-
507394,Schweiz U17,27.09.2018,2,-
507394,Schweiz U16,19.09.2017,5,-
357860,Schweiz U18,-,-,-
357860,Schweiz U17,29.09.2018,1,-
357860,Schweiz U16,19.10.2017,2,-
622021,Schweiz U20,23.09.2022,2,-
622021,Schweiz U19,03.09.2021,4,-
622021,Schweiz U16,27.09.2018,1,-
357858,Schweiz U20,24.03.2023,2,-
357858,Schweiz U17,30.08.2018,1,-
357858,Schweiz U16,19.10.2017,4,-
357874,Schweiz U17,28.08.2018,7,-
357874,Schweiz U16,17.10.2017,7,2
507419,Schweiz U18,08.10.2019,2,1
507419,Schweiz U17,26.10.2018,2,-
507419,Schweiz U16,19.09.2017,6,8
507419,Schweiz U15,-,-,-
583042,Schweiz U16,23.10.2018,2,1
357862,Schweiz U18,08.10.2019,1,-
357862,Schweiz U17,-,-,-
357862,Schweiz U16,-,-,-
507488,Schweiz U21,30.05.2021,10,-
507488,Schweiz U20,07.10.2020,1,-
507488,Schweiz U18,11.10.2018,3,-
507488,Schweiz U17,30.08.2017,2,-
507488,Schweiz U16,06.05.2017,3,-
507484,Schweiz U20,07.10.2020,1,-
507484,Schweiz U19,19.11.2018,6,1
507484,Schweiz U18,14.05.2019,1,-
507484,Schweiz U17,01.09.2017,9,1
507484,Schweiz U16,08.05.2017,2,-
507468,Schweiz U20,07.10.2020,1,-
507468,Schweiz U19,08.10.2019,6,-
507468,Schweiz U18,09.10.2018,4,-
507468,Schweiz U17,01.09.2017,5,-
507468,Schweiz U16,18.10.2016,6,1
507487,Schweiz U19,05.09.2019,5,-
507487,Schweiz U18,11.10.2018,5,-
507487,Schweiz U17,03.09.2017,8,4
507487,Schweiz U16,07.03.2017,5,-
507422,Schweiz U18,08.10.2019,2,1
507422,Schweiz U17,25.09.2018,8,1
507422,Schweiz U16,19.09.2017,2,-
507422,Schweiz U15,-,-,-
357871,Schweiz U18,08.10.2019,2,-
357871,Schweiz U16,-,-,-
499213,Schweiz U20,07.10.2020,1,-
499213,Schweiz U16,06.05.2017,3,1
500782,Schweiz U18,08.10.2019,2,1
500782,Schweiz U16,19.09.2017,3,1
421809,Kosovo,19.11.2022,1,-
421809,Schweiz U20,06.06.2019,2,-
421809,Schweiz U19,20.03.2019,2,-
421809,Schweiz U18,03.10.2017,1,-
421809,Schweiz U17,31.08.2016,9,-
421809,Schweiz U16,15.09.2015,6,-
387984,Schweiz U21,-,-,-
387984,Schweiz U20,05.09.2019,1,-
387984,Schweiz U17,11.05.2017,1,-
387984,Schweiz U16,15.10.2015,3,-
421811,Schweiz U17,27.09.2016,5,-
421811,Schweiz U16,17.09.2015,6,-
421810,Schweiz U19,13.10.2018,2,-
421810,Schweiz U17,17.03.2017,3,-
421810,Schweiz U16,30.03.2016,5,-
500752,Kosovo U19,-,-,-
500752,Schweiz U16,18.10.2016,1,-
421819,Schweiz U20,06.06.2019,1,-
421819,Schweiz U19,07.09.2018,5,-
421819,Schweiz U18,-,-,-
421819,Schweiz U17,02.09.2016,3,-
421819,Schweiz U16,17.09.2015,8,1
421822,Schweiz U17,31.08.2016,2,-
421822,Schweiz U16,13.10.2015,2,-
388227,Schweiz U16,-,-,-
469957,Schweiz,12.11.2021,1,-
469957,Schweiz U21,04.09.2020,24,9
469957,Schweiz U20,05.09.2019,3,-
469957,Schweiz U19,07.09.2018,7,1
469957,Schweiz U18,05.10.2017,2,-
469957,Schweiz U17,27.09.2016,5,-
469957,Schweiz U16,18.05.2016,3,-
421823,Schweiz U21,30.05.2021,10,-
421823,Schweiz U20,06.06.2019,1,-
421823,Schweiz U17,02.09.2016,2,1
421823,Schweiz U16,13.10.2015,5,2
507481,Schweiz U16,20.10.2016,1,-
421825,Schweiz U16,01.04.2016,2,-
447896,Schweiz U19,08.10.2019,1,1
447896,Schweiz U17,12.03.2018,4,1
447896,Schweiz U16,06.09.2016,2,-
457778,Schweiz U20,10.10.2019,1,-
457778,Schweiz U19,10.10.2018,8,-
457778,Schweiz U18,03.10.2017,3,1
457778,Schweiz U17,31.08.2016,12,4
457778,Schweiz U16,18.05.2016,2,1
410798,Schweiz U16,18.02.2015,3,-
410798,Serbien U16,-,2,-
390178,Schweiz U19,29.08.2017,3,-
390178,Schweiz U18,04.10.2016,2,-
390178,Schweiz U17,19.08.2015,5,-
390178,Schweiz U16,21.04.2015,2,-
404026,Schweiz U20,06.06.2019,1,-
404026,Schweiz U19,29.08.2017,5,-
404026,Schweiz U18,30.08.2016,5,-
404026,Schweiz U17,29.09.2015,7,-
404026,Schweiz U16,16.02.2015,5,-
390172,Portugal U19,21.02.2018,1,-
390172,Schweiz U18,30.08.2016,2,-
390172,Schweiz U17,19.08.2015,8,-
390172,Schweiz U16,09.09.2014,6,-
375070,Schweiz U19,23.03.2018,1,-
375070,Schweiz U18,01.09.2016,3,4
375070,Schweiz U16,21.10.2014,6,-
421821,Schweiz U16,13.10.2015,2,-
303842,Schweiz U18,-,-,-
303842,Schweiz U17,-,1,-
303842,Schweiz U16,-,-,-
376770,Schweiz U16,21.10.2014,2,-
324654,Schweiz U16,10.04.2014,3,-
322517,Schweiz U20,15.11.2018,2,-
322517,Schweiz U19,07.06.2017,1,-
322517,Schweiz U16,14.05.2014,1,-
322519,Schweiz U21,25.05.2018,9,-
322519,Schweiz U17,-,-,-
322519,Schweiz U16,13.05.2014,2,-
421788,Schweiz U16,11.09.2014,3,-
404025,Schweiz U19,29.08.2017,1,-
