Player ID,National Team,Debut Date,Games Played,Goals Scored,National Team ID
1115670,Schweiz U15,04.05.2023,1,-,28436
1138256,Schweiz U16,22.09.2023,1,-,28155
1138256,Schweiz U15,02.05.2023,1,-,28436
1138276,Schweiz U16,19.09.2023,4,-,28155
1138276,Schweiz U15,25.05.2023,1,-,28436
1138284,Schweiz U17,06.09.2024,4,-,23140
1138284,Schweiz U15,23.05.2023,1,-,28436
1138251,Schweiz U15,02.05.2023,2,-,28436
1138258,Schweiz U16,02.11.2023,1,-,28155
1138258,Schweiz U15,02.05.2023,2,-,28436
1138286,Schweiz U15,23.05.2023,2,-,28436
1138249,Schweiz U16,31.10.2023,4,-,28155
1138249,Schweiz U15,02.05.2023,2,-,28436
1138254,Schweiz U17,03.09.2024,2,-,23140
1138254,Schweiz U16,22.09.2023,6,-,28155
1138254,Schweiz U15,02.05.2023,2,-,28436
1138259,Schweiz U17,03.09.2024,6,-,23140
1138259,Schweiz U16,31.10.2023,7,-,28155
1138259,Schweiz U15,02.05.2023,2,-,28436
1138275,Schweiz U16,28.11.2023,2,-,28155
1138275,Schweiz U15,23.05.2023,2,-,28436
1138288,Schweiz U17,03.09.2024,4,-,23140
1138288,Schweiz U16,12.03.2024,3,-,28155
1138288,Schweiz U15,23.05.2023,2,-,28436
1138289,Schweiz U16,19.09.2023,3,-,28155
1138289,Schweiz U15,23.05.2023,2,-,28436
1138260,Schweiz U17,03.09.2024,6,-,23140
1138260,Schweiz U16,19.09.2023,8,-,28155
1138260,Schweiz U15,02.05.2023,2,-,28436
1138252,Schweiz U16,12.03.2024,1,-,28155
1138252,Schweiz U15,02.05.2023,2,-,28436
1138257,Schweiz U17,03.09.2024,5,-,23140
1138257,Schweiz U16,19.09.2023,10,-,28155
1138257,Schweiz U15,02.05.2023,2,-,28436
1138267,Schweiz U16,28.11.2023,4,-,28155
1138267,Schweiz U15,23.05.2023,2,-,28436
1138269,Schweiz U15,23.05.2023,2,-,28436
1138270,Bulgarien U17,01.11.2024,2,-,35746
1138270,Schweiz U16,28.11.2023,4,-,28155
1138270,Schweiz U15,23.05.2023,2,1,28436
1138253,Schweiz U17,03.09.2024,5,-,23140
1138253,Schweiz U16,19.09.2023,9,1,28155
1138253,Schweiz U15,02.05.2023,2,-,28436
1138261,Schweiz U17,03.09.2024,6,1,23140
1138261,Schweiz U16,12.03.2024,5,-,28155
1138261,Schweiz U15,02.05.2023,2,-,28436
1138262,Schweiz U15,02.05.2023,2,-,28436
1138263,Schweiz U16,19.09.2023,5,-,28155
1138263,Schweiz U15,02.05.2023,2,-,28436
1138273,Schweiz U17,03.09.2024,6,-,23140
1138273,Schweiz U16,12.03.2024,2,1,28155
1138273,Schweiz U15,23.05.2023,2,-,28436
1138278,Schweiz U16,30.11.2023,1,-,28155
1138278,Schweiz U15,23.05.2023,2,-,28436
1138281,Schweiz U15,23.05.2023,2,1,28436
1138285,Schweiz U15,23.05.2023,2,-,28436
1138287,Schweiz U16,28.11.2023,4,-,28155
1138287,Schweiz U15,23.05.2023,2,-,28436
1138248,Schweiz U17,03.09.2024,4,-,23140
1138248,Schweiz U16,31.10.2023,5,-,28155
1138248,Schweiz U15,02.05.2023,2,-,28436
1138250,Schweiz U17,23.10.2024,3,-,23140
1138250,Schweiz U16,19.09.2023,8,1,28155
1138250,Schweiz U15,02.05.2023,2,-,28436
1138277,Schweiz U15,23.05.2023,2,-,28436
1138283,Schweiz U16,28.11.2023,4,2,28155
1138283,Schweiz U15,23.05.2023,2,-,28436
1138282,Schweiz U16,28.11.2023,4,-,28155
1138282,Schweiz U15,23.05.2023,2,-,28436
1138245,Schweiz U17,03.09.2024,3,1,23140
1138245,Schweiz U16,19.09.2023,3,-,28155
1138245,Schweiz U15,02.05.2023,2,-,28436
1138264,Schweiz U16,19.09.2023,5,-,28155
1138264,Schweiz U15,02.05.2023,2,-,28436
1138280,Schweiz U17,03.09.2024,6,1,23140
1138280,Schweiz U16,28.11.2023,7,-,28155
1138280,Schweiz U15,23.05.2023,2,-,28436
1138246,Schweiz U15,02.05.2023,2,1,28436
1138247,Schweiz U17,03.09.2024,2,-,23140
1138247,Schweiz U16,19.09.2023,8,2,28155
1138247,Schweiz U15,02.05.2023,2,1,28436
1138255,Schweiz U17,03.09.2024,3,1,23140
1138255,Schweiz U16,19.09.2023,6,3,28155
1138255,Schweiz U15,02.05.2023,2,-,28436
1138265,Schweiz U17,03.09.2024,6,3,23140
1138265,Schweiz U16,19.09.2023,7,5,28155
1138265,Schweiz U15,02.05.2023,2,-,28436
1138268,Schweiz U16,28.11.2023,6,5,28155
1138268,Schweiz U15,23.05.2023,2,1,28436
1138271,Schweiz U15,23.05.2023,2,1,28436
1138272,Schweiz U17,23.10.2024,2,1,23140
1138272,Schweiz U16,11.06.2024,2,1,28155
1138272,Schweiz U15,23.05.2023,2,1,28436
1138274,Schweiz U15,23.05.2023,2,-,28436
1015754,Schweiz U17,17.08.2023,4,-,23140
1015754,Schweiz U16,17.02.2023,3,-,28155
1015754,Schweiz U15,24.05.2022,2,-,28436
1015820,Schweiz U15,03.05.2022,1,-,28436
1015768,Schweiz U17,-,-,-,23140
1015768,Schweiz U16,15.09.2022,5,-,28155
1015768,Schweiz U15,-,-,-,28436
1015811,Schweiz U18,04.09.2024,2,-,22998
1015811,Schweiz U17,15.08.2023,10,-,23140
1015811,Schweiz U16,13.09.2022,3,-,28155
1015811,Schweiz U15,05.05.2022,1,-,28436
1015821,Schweiz U15,03.05.2022,2,-,28436
980556,Schweiz U15,24.05.2022,1,-,28436
1015823,Schweiz U19,06.09.2024,4,-,19429
1015823,Schweiz U17,18.05.2023,14,1,23140
1015823,Schweiz U16,15.09.2022,8,-,28155
1015823,Schweiz U15,03.05.2022,2,-,28436
1015755,Schweiz U15,24.05.2022,2,-,28436
1015822,Schweiz U18,04.09.2024,5,-,22998
1015822,Schweiz U17,12.09.2023,6,1,23140
1015822,Schweiz U16,13.09.2022,12,1,28155
1015822,Schweiz U15,03.05.2022,2,-,28436
1015816,Kosovo U17,03.11.2023,3,-,58016
1015816,Schweiz U15,05.05.2022,1,-,28436
1015824,Schweiz U18,04.09.2024,5,-,22998
1015824,Schweiz U17,12.09.2023,9,-,23140
1015824,Schweiz U16,13.09.2022,12,-,28155
1015824,Schweiz U15,03.05.2022,2,-,28436
1015753,Schweiz U15,24.05.2022,2,-,28436
1015756,Schweiz U15,25.05.2022,1,-,28436
1015814,Schweiz U17,15.08.2023,3,-,23140
1015814,Schweiz U16,15.09.2022,8,-,28155
1015814,Schweiz U15,03.05.2022,2,-,28436
1015752,Schweiz U15,24.05.2022,2,-,28436
1015817,Schweiz U16,13.09.2022,3,-,28155
1015817,Portugal U16,-,-,-,31372
1015817,Schweiz U15,03.05.2022,2,-,28436
1015813,Schweiz U16,15.02.2023,5,-,28155
1015813,Schweiz U15,05.05.2022,1,-,28436
1015757,Schweiz U15,24.05.2022,2,-,28436
1015761,Schweiz U15,24.05.2022,2,-,28436
1015825,Schweiz U18,04.09.2024,5,1,22998
1015825,Schweiz U17,18.05.2023,16,3,23140
1015825,Schweiz U16,13.09.2022,8,-,28155
1015825,Schweiz U15,03.05.2022,2,-,28436
1015766,Schweiz U15,24.05.2022,2,-,28436
1015826,Schweiz U15,03.05.2022,1,-,28436
765506,Schweiz U15,24.05.2022,2,-,28436
1015812,Schweiz U17,15.08.2023,7,-,23140
1015812,Schweiz U16,15.09.2022,4,-,28155
1015812,Schweiz U15,03.05.2022,2,-,28436
1015759,Schweiz U15,24.05.2022,2,-,28436
1015809,Schweden U17,31.08.2023,8,-,23487
1015809,Schweiz U16,13.09.2022,6,-,28155
1015809,Schweiz U15,03.05.2022,2,-,28436
1015819,Schweiz U16,13.09.2022,1,-,28155
1015819,Schweiz U15,03.05.2022,2,-,28436
1015764,Schweiz U15,24.05.2022,2,-,28436
1015772,Schweiz U18,04.09.2024,5,-,22998
1015772,Schweiz U15,24.05.2022,2,-,28436
1015828,Schweiz U17,15.08.2023,10,2,23140
1015828,Schweiz U16,13.09.2022,11,2,28155
1015828,Schweiz U15,03.05.2022,2,1,28436
1015765,Schweiz U15,24.05.2022,2,-,28436
1015767,Schweiz U15,24.05.2022,2,-,28436
1015827,Schweiz U15,03.05.2022,2,-,28436
1015769,Schweiz U15,24.05.2022,2,-,28436
1015808,Schweiz U18,04.09.2024,3,-,22998
1015808,Schweiz U17,12.09.2023,9,1,23140
1015808,Schweiz U16,13.09.2022,12,1,28155
1015808,Schweiz U15,03.05.2022,2,-,28436
1015770,Schweiz U15,24.05.2022,2,-,28436
1015763,Schweiz U18,12.10.2024,2,-,22998
1015763,Schweiz U15,24.05.2022,2,-,28436
1015815,Schweiz U18,12.10.2024,2,-,22998
1015815,Schweiz U16,15.02.2023,7,3,28155
1015815,Schweiz U15,03.05.2022,2,2,28436
1015771,Schweiz U15,24.05.2022,2,-,28436
1015810,Schweiz U18,04.09.2024,5,2,22998
1015810,Schweiz U17,15.08.2023,12,4,23140
1015810,Schweiz U16,13.09.2022,10,5,28155
1015810,Schweiz U15,03.05.2022,2,1,28436
1015760,Schweiz U15,24.05.2022,2,2,28436
1015829,Schweiz U18,12.10.2024,2,-,22998
1015829,Schweiz U17,14.02.2024,5,1,23140
1015829,Schweiz U16,13.09.2022,8,2,28155
1015829,Schweiz U15,03.05.2022,2,-,28436
1015758,Schweiz U15,24.05.2022,2,-,28436
1015818,Schweiz U18,06.09.2024,2,-,22998
1015818,Schweiz U17,15.08.2023,2,-,23140
1015818,Schweiz U15,03.05.2022,2,-,28436
678840,Schweiz U18,-,-,-,22998
678840,Schweiz U15,07.05.2019,2,-,28436
724393,Schweiz U19,19.05.2022,1,-,19429
724393,Schweiz U15,17.04.2019,1,-,28436
604817,Schweiz U20,24.03.2023,2,-,16817
604817,Schweiz U19,26.04.2022,7,-,19429
604817,Schweiz U18,01.09.2021,4,-,22998
604817,Schweiz U16,22.10.2019,1,-,28155
604817,Schweiz U15,16.04.2019,2,-,28436
679239,Schweiz U18,05.09.2021,1,-,22998
679239,Schweiz U16,24.09.2019,1,-,28155
679239,Schweiz U15,08.05.2019,1,-,28436
667458,Schweiz U20,06.09.2024,2,-,16817
667458,Schweiz U19,26.04.2022,8,-,19429
667458,Schweiz U18,01.09.2021,5,-,22998
667458,Schweiz U16,22.10.2019,2,-,28155
667458,Schweiz U15,16.04.2019,2,-,28436
667469,Schweiz U16,24.09.2019,3,-,28155
667469,Schweiz U15,16.04.2019,4,-,28436
667462,Schweiz U19,26.04.2022,7,-,19429
667462,Schweiz U18,03.09.2021,4,-,22998
667462,Schweiz U16,24.09.2019,4,-,28155
667462,Schweiz U15,16.04.2019,4,1,28436
679217,Schweiz U15,07.05.2019,2,-,28436
659313,Schweiz U20,06.09.2024,2,-,16817
659313,Schweiz U19,26.04.2022,7,-,19429
659313,Schweiz U18,25.03.2022,2,-,22998
659313,Schweiz U16,24.09.2019,3,-,28155
659313,Schweiz U15,16.04.2019,4,-,28436
678843,Schweiz U20,06.09.2024,2,-,16817
678843,Schweiz U19,17.05.2022,5,-,19429
678843,Schweiz U18,03.09.2021,4,-,22998
678843,Schweiz U16,26.09.2019,1,-,28155
678843,Schweiz U15,07.05.2019,4,-,28436
679240,Schweiz U15,07.05.2019,2,-,28436
679219,Schweiz U18,01.09.2021,2,-,22998
679219,Schweiz U15,07.05.2019,2,-,28436
659326,Kosovo U21,-,-,-,56252
659326,Kosovo U19,17.11.2022,3,-,54396
659326,Schweiz U16,22.10.2019,2,-,28155
659326,Schweiz U15,21.05.2019,2,-,28436
667468,Schweiz U16,24.09.2019,4,-,28155
667468,Schweiz U15,16.04.2019,4,-,28436
678841,Schweiz U16,-,-,-,28155
678841,Schweiz U15,07.05.2019,2,-,28436
667457,Schweiz U21,26.03.2024,4,-,9534
667457,Schweiz U19,17.05.2022,5,-,19429
667457,Schweiz U18,01.09.2021,4,1,22998
667457,Schweiz U16,26.09.2019,3,-,28155
667457,Schweiz U15,16.04.2019,4,-,28436
678845,Schweiz U19,20.10.2022,1,-,19429
678845,Schweiz U18,01.09.2021,2,-,22998
678845,Schweiz U16,22.10.2019,2,-,28155
678845,Schweiz U15,07.05.2019,4,-,28436
667467,Schweiz U18,25.03.2022,2,-,22998
667467,Schweiz U15,16.04.2019,2,-,28436
678842,Schweiz U15,07.05.2019,4,-,28436
678844,Schweiz U15,07.05.2019,2,-,28436
667455,Schweiz U20,06.09.2024,2,-,16817
667455,Schweiz U19,20.10.2022,1,-,19429
667455,Schweiz U16,24.09.2019,2,1,28155
667455,Schweiz U15,16.04.2019,2,-,28436
667470,Schweiz U19,26.04.2022,6,1,19429
667470,Schweiz U18,01.09.2021,5,-,22998
667470,Schweiz U16,24.09.2019,4,-,28155
667470,Schweiz U15,16.04.2019,4,2,28436
667456,Schweiz U19,20.10.2022,1,-,19429
667456,Schweiz U15,16.04.2019,4,-,28436
604780,Schweiz U20,06.09.2024,2,-,16817
604780,Schweiz U19,21.09.2022,4,-,19429
604780,Schweiz U18,01.09.2021,4,-,22998
604780,Schweiz U16,24.09.2019,2,1,28155
604780,Schweiz U15,16.04.2019,4,1,28436
667464,Schweiz U19,17.05.2022,2,-,19429
667464,Schweiz U16,24.09.2019,2,-,28155
667464,Schweiz U15,16.04.2019,3,-,28436
659283,Schweiz U15,16.04.2019,2,-,28436
679222,Schweiz U15,07.05.2019,2,-,28436
679218,Schweiz U15,07.05.2019,2,-,28436
679221,Schweiz U15,07.05.2019,2,-,28436
678846,Schweiz U19,19.05.2022,4,-,19429
678846,Schweiz U18,01.09.2021,6,1,22998
678846,Schweiz U16,24.09.2019,2,-,28155
678846,Schweiz U15,07.05.2019,4,-,28436
678846,Portugal U15,-,-,-,30503
631846,Schweiz U16,26.09.2019,1,-,28155
631846,Schweiz U15,07.05.2019,4,-,28436
659452,Österreich U19,21.09.2022,2,-,12519
659452,Österreich U18,07.10.2021,4,-,19533
659452,Schweiz U15,16.04.2019,2,-,28436
679220,Schweiz U15,07.05.2019,4,1,28436
604826,Schweiz U16,22.10.2019,1,-,28155
604826,Schweiz U15,07.05.2019,2,-,28436
678847,Schweiz U19,26.04.2022,4,1,19429
678847,Schweiz U18,23.03.2022,3,-,22998
678847,Schweiz U15,07.05.2019,2,1,28436
667463,Schweiz U15,16.04.2019,2,-,28436
667459,Schweiz U19,26.04.2022,4,-,19429
667459,Schweiz U18,01.09.2021,3,-,22998
667459,Schweiz U15,16.04.2019,4,2,28436
667460,Schweiz U16,24.09.2019,4,-,28155
667460,Schweiz U15,16.04.2019,4,-,28436
678848,Schweiz U16,22.10.2019,2,-,28155
678848,Schweiz U15,07.05.2019,4,4,28436
667461,Schweiz U15,21.05.2019,2,-,28436
679229,Schweiz U19,17.05.2022,3,1,19429
679229,Schweiz U15,07.05.2019,2,-,28436
633190,Schweiz U19,06.10.2021,6,1,19429
633190,Schweiz U18,01.09.2021,3,-,22998
633190,Schweiz U17,24.09.2019,5,-,23140
633190,Schweiz U15,16.04.2019,2,-,28436
539804,Schweiz U20,28.03.2022,3,-,16817
539804,Schweiz U19,12.10.2021,1,-,19429
539804,Schweiz U17,06.09.2019,6,-,23140
539804,Schweiz U16,25.09.2018,3,-,28155
539804,Schweiz U15,19.09.2017,6,-,28436
579458,Schweiz U16,25.10.2018,2,-,28155
579458,Schweiz U15,17.04.2018,1,-,28436
539806,Schweiz U16,27.09.2018,1,-,28155
539806,Schweiz U15,19.09.2017,4,-,28436
539807,Portugal U21,15.10.2024,1,-,16374
539807,Portugal U20,23.09.2022,1,-,16373
539807,Portugal U19,03.09.2021,3,-,16372
539807,Schweiz U17,06.09.2019,5,-,23140
539807,Schweiz U16,25.09.2018,8,-,28155
539807,Schweiz U15,19.09.2017,6,-,28436
579459,Schweiz,-,-,-,3384
579459,Schweiz U21,30.05.2021,9,-,9534
579459,Schweiz U19,06.10.2021,5,-,19429
579459,Schweiz U17,08.09.2019,5,-,23140
579459,Schweiz U16,25.09.2018,8,1,28155
579459,Schweiz U15,17.04.2018,4,-,28436
539795,Schweiz,-,-,-,3384
539795,Schweiz U21,30.05.2021,5,-,9534
539795,Schweiz U17,06.09.2019,4,1,23140
539795,Schweiz U16,25.10.2018,4,1,28155
539795,Schweiz U15,19.09.2017,8,1,28436
539797,Mexiko U23,-,-,-,16418
539797,Schweiz U20,28.03.2022,1,-,16817
539797,Schweiz U19,03.09.2021,8,1,19429
539797,Schweiz U17,06.09.2019,8,1,23140
539797,Schweiz U16,25.09.2018,7,-,28155
539797,Schweiz U15,19.09.2017,7,-,28436
467136,Schweiz U17,06.09.2019,5,-,23140
467136,Schweiz U16,25.09.2018,9,1,28155
467136,Schweiz U15,19.09.2017,6,-,28436
539808,Schweiz U21,06.09.2024,2,-,9534
539808,Schweiz U20,28.03.2022,2,-,16817
539808,Schweiz U19,03.09.2021,6,-,19429
539808,Schweiz U16,27.09.2018,5,-,28155
539808,Schweiz U15,19.09.2017,7,-,28436
579460,Schweiz U19,03.09.2021,2,-,19429
579460,Schweiz U16,25.10.2018,1,-,28155
579460,Schweiz U15,17.10.2017,4,-,28436
539790,Schweiz U17,24.09.2019,3,-,23140
539790,Schweiz U15,19.09.2017,7,-,28436
539796,Schweiz U16,25.09.2018,3,-,28155
539796,Schweiz U15,19.09.2017,5,-,28436
539809,Schweiz U20,28.03.2022,3,-,16817
539809,Schweiz U19,06.10.2021,6,-,19429
539809,Schweiz U17,08.09.2019,4,-,23140
539809,Schweiz U16,25.09.2018,7,1,28155
539809,Schweiz U15,19.09.2017,6,1,28436
544409,Schweiz U16,25.09.2018,2,-,28155
544409,Schweiz U15,17.04.2018,2,-,28436
539799,Schweiz U17,08.09.2019,2,-,23140
539799,Schweiz U15,19.09.2017,6,3,28436
539811,Schweiz U20,28.03.2022,3,-,16817
539811,Schweiz U19,06.09.2021,7,2,19429
539811,Schweiz U17,26.09.2019,2,1,23140
539811,Schweiz U16,23.10.2018,5,1,28155
539811,Schweiz U15,19.09.2017,7,1,28436
539794,Schweiz U19,03.09.2021,5,1,19429
539794,Schweiz U17,06.09.2019,3,2,23140
539794,Schweiz U16,25.09.2018,8,-,28155
539794,Schweiz U15,19.09.2017,7,4,28436
539810,Schweiz U21,17.11.2023,1,-,9534
539810,Schweiz U19,06.10.2021,3,1,19429
539810,Schweiz U16,25.09.2018,7,-,28155
539810,Schweiz U15,19.09.2017,7,-,28436
539793,Schweiz U20,-,-,-,16817
539793,Schweiz U19,10.11.2021,3,1,19429
539793,Schweiz U17,06.09.2019,4,-,23140
539793,Schweiz U16,25.09.2018,7,-,28155
539793,Schweiz U15,19.09.2017,6,-,28436
539801,Schweiz U21,22.09.2022,13,2,9534
539801,Schweiz U20,28.03.2022,1,1,16817
539801,Schweiz U19,03.09.2021,7,5,19429
539801,Schweiz U17,06.09.2019,7,7,23140
539801,Schweiz U16,25.09.2018,8,1,28155
539801,Schweiz U15,19.09.2017,7,4,28436
539800,Schweiz U19,26.04.2022,3,-,19429
539800,Schweiz U18,23.03.2022,1,-,22998
539800,Schweiz U17,06.09.2019,3,2,23140
539800,Schweiz U16,25.09.2018,11,7,28155
539800,Schweiz U15,19.09.2017,8,4,28436
500764,Schweiz U18,10.10.2019,1,-,22998
500764,Schweiz U17,28.08.2018,-,-,23140
500764,Schweiz U16,19.09.2017,3,-,28155
500764,Schweiz U15,-,-,-,28436
467122,Schweiz U18,-,-,-,22998
467122,Schweiz U17,30.08.2018,2,-,23140
467122,Schweiz U16,21.09.2017,2,-,28155
467122,Schweiz U15,15.09.2016,4,-,28436
539792,Schweiz U15,19.09.2017,4,-,28436
507345,Schweiz,12.06.2022,6,-,3384
507345,Schweiz U21,13.10.2020,24,1,9534
507345,Schweiz U19,05.09.2019,4,-,19429
507345,Schweiz U17,28.08.2018,9,1,23140
507345,Schweiz U16,19.09.2017,8,-,28155
507345,Schweiz U15,13.09.2016,6,-,28436
499324,Schweiz U20,23.09.2022,2,-,16817
499324,Schweiz U18,10.10.2019,1,-,22998
499324,Schweiz U15,16.05.2017,2,1,28436
507340,Schweiz U18,08.10.2019,1,-,22998
507340,Schweiz U17,-,-,-,23140
507340,Schweiz U16,19.09.2017,2,-,28155
507340,Schweiz U15,25.04.2017,2,-,28436
507334,Schweiz U18,10.10.2019,1,-,22998
507334,Schweiz U16,-,-,-,28155
507334,Schweiz U15,15.09.2016,4,-,28436
539798,Schweiz U21,10.09.2024,3,1,9534
539798,Schweiz U20,23.09.2022,3,-,16817
539798,Schweiz U19,03.09.2021,2,-,19429
539798,Schweiz U15,19.09.2017,2,-,28436
507344,Schweiz,07.10.2020,7,-,3384
507344,Schweiz U21,08.10.2021,13,-,9534
507344,Schweiz U19,08.10.2019,3,-,19429
507344,Schweiz U17,28.09.2017,12,-,23140
507344,Schweiz U16,19.09.2017,2,-,28155
507344,Schweiz U15,13.09.2016,7,2,28436
507338,Schweiz U15,-,4,1,28436
507343,Schweiz U18,08.10.2019,2,-,22998
507343,Schweiz U17,28.08.2018,7,-,23140
507343,Schweiz U16,21.09.2017,3,-,28155
507343,Schweiz U15,27.04.2017,1,-,28436
507346,Schweiz U17,-,-,-,23140
507346,Schweiz U15,-,5,-,28436
507342,Schweiz U18,-,-,-,22998
507342,Schweiz U16,21.09.2017,3,-,28155
507342,Schweiz U15,13.09.2016,5,2,28436
509830,Schweiz U16,-,-,-,28155
509830,Schweiz U15,-,-,-,28436
681296,Schweiz U15,17.10.2017,2,-,28436
507339,Schweiz U20,28.03.2022,3,-,16817
507339,Schweiz U18,08.10.2019,1,-,22998
507339,Schweiz U17,28.08.2018,7,1,23140
507339,Schweiz U16,17.10.2017,4,-,28155
507339,Schweiz U15,18.10.2016,4,-,28436
499330,Serbien U21,12.10.2023,5,-,9566
499330,Schweiz U18,08.10.2019,2,-,22998
499330,Schweiz U17,28.08.2018,2,-,23140
499330,Schweiz U16,19.09.2017,4,1,28155
499330,Schweiz U15,15.09.2016,4,1,28436
507337,Schweiz U17,28.08.2018,5,1,23140
507337,Schweiz U16,19.09.2017,5,3,28155
507337,Schweiz U15,13.09.2016,6,2,28436
499348,Schweiz U17,28.08.2018,3,-,23140
499348,Schweiz U16,19.09.2017,5,-,28155
499348,Schweiz U15,27.04.2017,1,-,28436
507335,Schweiz U17,27.09.2018,2,-,23140
507335,Schweiz U15,20.10.2016,3,1,28436
507341,Schweiz,24.11.2022,14,-,3384
507341,Schweiz U21,31.03.2021,19,6,9534
507341,Schweiz U20,07.10.2020,1,-,16817
507341,Schweiz U19,12.02.2020,1,-,19429
507341,Schweiz U17,12.03.2018,13,4,23140
507341,Schweiz U16,19.09.2017,4,-,28155
507341,Schweiz U15,13.09.2016,7,-,28436
507410,Schweiz U15,13.09.2016,2,-,28436
507336,Schweiz U16,-,-,-,28155
507336,Schweiz U15,-,-,-,28436
471140,Schweiz U18,08.10.2019,2,-,22998
471140,Schweiz U17,28.08.2018,7,1,23140
471140,Schweiz U16,19.09.2017,6,1,28155
471140,Schweiz U15,13.09.2016,5,5,28436
499345,Schweiz U17,28.08.2018,5,3,23140
499345,Schweiz U16,19.09.2017,4,1,28155
499345,Schweiz U15,13.09.2016,4,-,28436
507333,Schweiz U17,28.08.2018,2,-,23140
507333,Schweiz U16,19.09.2017,3,-,28155
507333,Schweiz U15,25.04.2017,1,-,28436
509829,Schweiz U17,25.09.2018,4,1,23140
509829,Schweiz U15,18.05.2017,1,-,28436
539805,Schweiz U15,19.09.2017,4,-,28436
496237,Schweiz U18,09.10.2018,1,-,22998
496237,Schweiz U17,01.09.2017,6,-,23140
496237,Schweiz U16,08.09.2016,4,-,28155
496237,Schweiz U15,26.05.2016,1,-,28436
507449,Schweiz U16,18.10.2016,1,-,28155
507449,Schweiz U15,22.09.2015,2,-,28436
507448,Schweiz U19,-,-,-,19429
507448,Schweiz U15,26.05.2016,1,-,28436
507450,Schweiz U18,-,1,-,22998
507450,Schweiz U17,30.08.2017,7,-,23140
507450,Schweiz U16,06.09.2016,5,-,28155
507450,Schweiz U15,-,-,-,28436
507524,Schweiz U15,18.10.2016,1,-,28436
507391,Schweiz U21,-,-,-,9534
507391,Schweiz U20,23.09.2022,1,-,16817
507391,Schweiz U15,13.09.2016,2,-,28436
500751,Schweiz U20,07.10.2020,1,-,16817
500751,Schweiz U19,12.02.2020,1,-,19429
500751,Schweiz U18,14.05.2019,1,-,22998
500751,Schweiz U17,01.09.2017,2,-,23140
500751,Schweiz U16,06.09.2016,7,-,28155
500751,Schweiz U15,24.05.2016,2,-,28436
499327,Schweiz U17,28.08.2018,4,-,23140
499327,Schweiz U16,19.09.2017,5,-,28155
499327,Schweiz U15,15.09.2016,1,-,28436
492688,Schweiz U16,18.10.2016,2,-,28155
492688,Schweiz U15,27.04.2016,4,-,28436
388223,Schweiz U17,30.08.2018,4,-,23140
388223,Schweiz U16,19.09.2017,5,-,28155
388223,Schweiz U15,13.09.2016,3,1,28436
507454,Schweiz U15,28.04.2016,1,-,28436
507461,Schweiz U17,30.08.2017,11,-,23140
507461,Schweiz U16,06.09.2016,8,-,28155
507461,Schweiz U15,22.09.2015,6,-,28436
507531,Schweiz U15,20.10.2016,1,-,28436
507478,Schweiz U19,05.09.2019,2,-,19429
507478,Schweiz U18,11.10.2018,3,-,22998
507478,Schweiz U16,06.09.2016,8,-,28155
507478,Schweiz U15,22.09.2015,4,2,28436
507418,Schweiz U15,13.09.2016,3,1,28436
507455,Schweiz U21,25.03.2022,11,-,9534
507455,Schweiz U19,05.09.2019,3,-,19429
507455,Schweiz U18,11.10.2018,1,-,22998
507455,Schweiz U16,06.09.2016,1,-,28155
507455,Schweiz U15,-,4,-,28436
507453,Schweiz U15,28.04.2016,1,-,28436
500770,Schweiz U19,11.09.2018,1,-,19429
500770,Schweiz U16,21.09.2017,1,-,28155
500770,Schweiz U15,15.09.2016,3,1,28436
507464,Schweiz U18,09.10.2018,1,-,22998
507464,Schweiz U16,20.10.2016,3,-,28155
507464,Schweiz U15,22.09.2015,4,-,28436
500757,Schweiz U18,09.10.2018,3,-,22998
500757,Schweiz U16,18.10.2016,1,-,28155
500757,Schweiz U15,26.05.2016,1,-,28436
499196,Schweiz U18,09.10.2018,2,-,22998
499196,Schweiz U15,22.09.2015,3,-,28436
507480,Schweiz U20,07.10.2020,1,-,16817
507480,Schweiz U19,05.09.2019,8,-,19429
507480,Schweiz U18,26.03.2019,1,-,22998
507480,Schweiz U17,28.09.2017,2,-,23140
507480,Schweiz U16,-,-,-,28155
507480,Schweiz U15,28.04.2016,2,-,28436
507416,Schweiz U15,13.09.2016,2,-,28436
507467,Schweiz U20,07.10.2020,1,-,16817
507467,Schweiz U19,05.09.2019,5,-,19429
507467,Schweiz U16,06.09.2016,4,-,28155
507469,Schweiz U18,09.10.2018,2,-,22998
507469,Schweiz U17,28.09.2017,1,-,23140
507469,Schweiz U16,06.09.2016,9,1,28155
507469,Schweiz U15,26.05.2016,2,-,28436
507466,Schweiz U20,07.10.2020,1,-,16817
507466,Schweiz U19,05.09.2019,7,2,19429
507466,Schweiz U18,14.05.2019,2,-,22998
507466,Schweiz U17,30.08.2017,3,-,23140
507466,Schweiz U16,06.09.2016,4,-,28155
507466,Schweiz U15,26.05.2016,1,-,28436
507470,Schweiz U15,26.05.2016,1,-,28436
507486,Schweiz,07.10.2020,1,-,3384
507486,Schweiz U21,12.11.2020,22,-,9534
507486,Schweiz U19,16.11.2018,11,1,19429
507486,Schweiz U18,11.10.2018,1,-,22998
507486,Schweiz U17,30.08.2017,12,1,23140
507486,Schweiz U16,06.09.2016,9,1,28155
507486,Schweiz U15,28.04.2016,1,-,28436
507472,Schweiz U21,04.09.2020,20,1,9534
507472,Schweiz U19,05.09.2019,6,-,19429
