Player ID,National Team ID,Position,Season,Competition,Games Played,Goals,Assists,Own Goals,Substituted On,Substituted Off,Yellow Cards,Yellow Red,Red Cards,Penalty Goals,Minutes per Goal,Goals Conceded,Clean Sheets,Played Minutes
346889,28436,Innenverteidiger,,U15-Freundschaftsspiele,4,2,-,1,-,1,-,-,-,-,160',-,-,320
346884,22998,Innenverteidiger,Insgesamt :,,2,-,-,-,1,-,-,-,-,-,-,-,-,115
346884,22998,Innenverteidiger,,U18-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,115
346884,23140,Innenverteidiger,Insgesamt :,,5,-,-,-,2,-,-,-,-,-,-,-,-,294
346884,23140,Innenverteidiger,,U17-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
346884,23140,Innenverteidiger,,U17-EM-Quali,2,-,-,-,2,-,-,-,-,-,-,-,-,24
346884,28155,Innenverteidiger,Insgesamt :,,10,-,-,-,2,3,1,-,-,-,-,-,-,672
346884,28155,Innenverteidiger,,U16-Freundschaftsspiele,10,-,-,-,2,3,1,-,-,-,-,-,-,672
346884,28436,Innenverteidiger,Insgesamt :,,4,1,-,1,-,1,-,-,-,-,320',-,-,320
346884,28436,Innenverteidiger,,U15-Freundschaftsspiele,4,1,-,1,-,1,-,-,-,-,320',-,-,320
346881,9534,Innenverteidiger,Insgesamt :,,13,1,1,-,5,3,-,-,-,-,761',-,-,761
346881,9534,Innenverteidiger,,U21-EM-Quali,8,1,1,-,2,1,-,-,-,-,573',-,-,573
346881,9534,Innenverteidiger,,U21-Freundschaftsspiele,4,-,-,-,2,2,-,-,-,-,-,-,-,180
346881,9534,Innenverteidiger,,U21-Europameisterschaft,1,-,-,-,1,-,-,-,-,-,-,-,-,8
346881,16817,Innenverteidiger,Insgesamt :,,5,-,-,-,-,-,1,-,-,-,-,-,-,450
346881,16817,Innenverteidiger,,U20-Spielrunde,4,-,-,-,-,-,-,-,-,-,-,-,-,360
346881,16817,Innenverteidiger,,U20-Freundschaftsspiele,1,-,-,-,-,-,1,-,-,-,-,-,-,90
346881,19429,Innenverteidiger,Insgesamt :,,15,-,-,-,-,1,1,-,-,-,-,-,-,1.323
346881,19429,Innenverteidiger,,U19-EM-Quali,9,-,-,-,-,1,1,-,-,-,-,-,-,783
346881,19429,Innenverteidiger,,U19-Freundschaftsspiele,6,-,-,-,-,-,-,-,-,-,-,-,-,540
346881,22998,Innenverteidiger,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,-,-,180
346881,22998,Innenverteidiger,,U18-Freundschaftsspiele,2,-,-,-,-,-,-,-,-,-,-,-,-,180
346881,23140,Innenverteidiger,Insgesamt :,,12,-,-,-,1,1,2,-,-,-,-,-,-,1.024
346881,23140,Innenverteidiger,,U17-Freundschaftsspiele,6,-,-,-,1,1,1,-,-,-,-,-,-,484
346881,23140,Innenverteidiger,,U17-EM-Quali,6,-,-,-,-,-,1,-,-,-,-,-,-,540
346881,28155,Innenverteidiger,Insgesamt :,,6,-,-,-,2,-,1,-,-,-,-,-,-,458
346881,28155,Innenverteidiger,,U16-Freundschaftsspiele,6,-,-,-,2,-,1,-,-,-,-,-,-,458
346881,28436,Innenverteidiger,Insgesamt :,,4,-,-,-,1,-,-,-,-,-,-,-,-,319
346881,28436,Innenverteidiger,,U15-Freundschaftsspiele,4,-,-,-,1,-,-,-,-,-,-,-,-,319
421812,16817,Linker Verteidiger,Insgesamt :,,4,-,-,-,1,1,-,-,-,-,-,-,-,269
421812,16817,Linker Verteidiger,,U20-Spielrunde,4,-,-,-,1,1,-,-,-,-,-,-,-,269
421812,19429,Linker Verteidiger,Insgesamt :,,2,-,-,-,1,-,-,-,-,-,-,-,-,135
421812,19429,Linker Verteidiger,,U19-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,135
421812,22998,Linker Verteidiger,Insgesamt :,,3,-,2,-,-,2,-,-,-,-,-,-,-,200
421812,22998,Linker Verteidiger,,U18-Freundschaftsspiele,3,-,2,-,-,2,-,-,-,-,-,-,-,200
421812,23140,Linker Verteidiger,Insgesamt :,,10,-,-,-,-,1,-,-,-,-,-,-,-,860
421812,23140,Linker Verteidiger,,U17-EM-Quali,6,-,-,-,-,-,-,-,-,-,-,-,-,540
421812,23140,Linker Verteidiger,,U17-Freundschaftsspiele,4,-,-,-,-,1,-,-,-,-,-,-,-,320
421812,28155,Linker Verteidiger,Insgesamt :,,8,-,-,-,1,2,-,-,-,-,-,-,-,565
421812,28155,Linker Verteidiger,,U16-Freundschaftsspiele,8,-,-,-,1,2,-,-,-,-,-,-,-,565
421812,28436,Linker Verteidiger,Insgesamt :,,2,1,-,-,-,-,-,-,-,1,180',-,-,180
421812,28436,Linker Verteidiger,,U15-Freundschaftsspiele,2,1,-,-,-,-,-,-,-,1,180',-,-,180
507465,19429,Linker Verteidiger,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,33
507465,19429,Linker Verteidiger,,U19-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,33
507465,22998,Linker Verteidiger,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
507465,22998,Linker Verteidiger,,U18-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
507465,23140,Linker Verteidiger,Insgesamt :,,10,-,1,-,1,1,1,-,-,-,-,-,-,802
507465,23140,Linker Verteidiger,,U17-Freundschaftsspiele,4,-,-,-,1,1,-,-,-,-,-,-,-,262
507465,23140,Linker Verteidiger,,U17-Europameisterschaft,3,-,1,-,-,-,-,-,-,-,-,-,-,270
507465,23140,Linker Verteidiger,,U17-EM-Quali,3,-,-,-,-,-,1,-,-,-,-,-,-,270
507465,28155,Linker Verteidiger,Insgesamt :,,4,-,-,-,2,-,-,-,-,-,-,-,-,249
507465,28155,Linker Verteidiger,,U16-Freundschaftsspiele,4,-,-,-,2,-,-,-,-,-,-,-,-,249
507465,28436,Linker Verteidiger,Insgesamt :,,2,-,-,-,-,1,-,-,-,-,-,-,-,140
507465,28436,Linker Verteidiger,,U15-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,140
421813,16817,Rechter Verteidiger,Insgesamt :,,3,-,-,-,1,1,2,-,-,-,-,-,-,216
421813,16817,Rechter Verteidiger,,U20-Spielrunde,2,-,-,-,-,1,1,-,-,-,-,-,-,171
421813,16817,Rechter Verteidiger,,U20-Freundschaftsspiele,1,-,-,-,1,-,1,-,-,-,-,-,-,45
421813,19429,Rechter Verteidiger,Insgesamt :,,3,-,-,-,1,1,-,-,-,-,-,-,-,170
421813,19429,Rechter Verteidiger,,U19-EM-Quali,2,-,-,-,1,-,-,-,-,-,-,-,-,95
421813,19429,Rechter Verteidiger,,U19-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,75
421813,22998,Rechter Verteidiger,Insgesamt :,,2,-,-,-,1,-,-,-,-,-,-,-,-,135
421813,22998,Rechter Verteidiger,,U18-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,135
421813,23140,Rechter Verteidiger,Insgesamt :,,8,-,-,-,-,2,2,-,-,-,-,-,-,667
421813,23140,Rechter Verteidiger,,U17-Freundschaftsspiele,4,-,-,-,-,1,-,-,-,-,-,-,-,320
421813,23140,Rechter Verteidiger,,U17-EM-Quali,4,-,-,-,-,1,2,-,-,-,-,-,-,347
421813,28155,Rechter Verteidiger,Insgesamt :,,6,-,-,-,3,2,-,-,-,-,-,-,-,343
421813,28155,Rechter Verteidiger,,U16-Freundschaftsspiele,6,-,-,-,3,2,-,-,-,-,-,-,-,343
421813,28436,Rechter Verteidiger,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,-,-,180
421813,28436,Rechter Verteidiger,,U15-Freundschaftsspiele,2,-,-,-,-,-,-,-,-,-,-,-,-,180
346885,22998,Rechter Verteidiger,Insgesamt :,,2,-,-,-,1,-,1,-,-,-,-,-,-,115
346885,22998,Rechter Verteidiger,,U18-Freundschaftsspiele,2,-,-,-,1,-,1,-,-,-,-,-,-,115
346885,28155,Rechter Verteidiger,Insgesamt :,,3,-,-,-,-,2,-,-,-,-,-,-,-,190
346885,28155,Rechter Verteidiger,,U16-Freundschaftsspiele,3,-,-,-,-,2,-,-,-,-,-,-,-,190
346885,28436,Rechter Verteidiger,Insgesamt :,,3,-,-,-,-,-,-,-,-,-,-,-,-,270
346885,28436,Rechter Verteidiger,,U15-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
346893,22998,Rechter Verteidiger,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346893,22998,Rechter Verteidiger,,U18-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346893,23140,Rechter Verteidiger,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346893,23140,Rechter Verteidiger,,U17-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346893,28436,Rechter Verteidiger,Insgesamt :,,4,-,-,-,1,1,-,-,-,-,-,-,-,270
346893,28436,Rechter Verteidiger,,U15-Freundschaftsspiele,4,-,-,-,1,1,-,-,-,-,-,-,-,270
346907,19429,Defensives Mittelfeld,Insgesamt :,,8,-,-,-,1,5,1,-,-,-,-,-,-,525
346907,19429,Defensives Mittelfeld,,U19-Freundschaftsspiele,4,-,-,-,1,2,-,-,-,-,-,-,-,234
346907,19429,Defensives Mittelfeld,,U19-EM-Quali,4,-,-,-,-,3,1,-,-,-,-,-,-,291
346907,22998,Defensives Mittelfeld,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,51
346907,22998,Defensives Mittelfeld,,U18-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,51
346907,23140,Defensives Mittelfeld,Insgesamt :,,8,1,-,-,2,1,3,-,-,-,586',-,-,586
346907,23140,Defensives Mittelfeld,,U17-Freundschaftsspiele,6,1,-,-,2,1,1,-,-,-,406',-,-,406
346907,23140,Defensives Mittelfeld,,U17-EM-Quali,2,-,-,-,-,-,2,-,-,-,-,-,-,180
346907,28155,Defensives Mittelfeld,Insgesamt :,,8,1,-,-,4,-,-,-,-,-,520',-,-,520
346907,28155,Defensives Mittelfeld,,U16-Freundschaftsspiele,8,1,-,-,4,-,-,-,-,-,520',-,-,520
346907,28436,Defensives Mittelfeld,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346907,28436,Defensives Mittelfeld,,U15-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
382774,9534,Zentrales Mittelfeld,Insgesamt :,,2,-,-,-,2,1,-,-,-,-,-,-,-,31
382774,9534,Zentrales Mittelfeld,,U21-Freundschaftsspiele,2,-,-,-,2,1,-,-,-,-,-,-,-,31
382774,16817,Zentrales Mittelfeld,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,-,-,27
382774,16817,Zentrales Mittelfeld,,U20-Spielrunde,2,-,-,-,2,-,-,-,-,-,-,-,-,27
382774,19429,Zentrales Mittelfeld,Insgesamt :,,4,-,-,-,1,1,1,-,-,-,-,-,-,257
382774,19429,Zentrales Mittelfeld,,U19-EM-Quali,3,-,-,-,1,1,1,-,-,-,-,-,-,167
382774,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
382774,22998,Zentrales Mittelfeld,Insgesamt :,,4,-,-,-,2,1,1,-,-,-,-,-,-,175
382774,22998,Zentrales Mittelfeld,,U18-Freundschaftsspiele,4,-,-,-,2,1,1,-,-,-,-,-,-,175
382774,28436,Zentrales Mittelfeld,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
382774,28436,Zentrales Mittelfeld,,U15-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346882,9534,Zentrales Mittelfeld,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,-,-,41
346882,9534,Zentrales Mittelfeld,,U21-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,30
346882,9534,Zentrales Mittelfeld,,U21-EM-Quali,1,-,-,-,1,-,-,-,-,-,-,-,-,11
346882,16817,Zentrales Mittelfeld,Insgesamt :,,5,3,-,-,-,3,1,-,-,1,142',-,-,427
346882,16817,Zentrales Mittelfeld,,U20-Spielrunde,5,3,-,-,-,3,1,-,-,1,142',-,-,427
346882,19429,Zentrales Mittelfeld,Insgesamt :,,8,1,1,-,1,4,-,-,-,-,550',-,-,550
346882,19429,Zentrales Mittelfeld,,U19-EM-Quali,6,1,1,-,1,3,-,-,-,-,430',-,-,430
346882,19429,Zentrales Mittelfeld,,U19-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,120
346882,22998,Zentrales Mittelfeld,Insgesamt :,,4,2,-,-,1,1,-,-,-,-,124',-,-,247
346882,22998,Zentrales Mittelfeld,,U18-Freundschaftsspiele,4,2,-,-,1,1,-,-,-,-,124',-,-,247
346882,23140,Zentrales Mittelfeld,Insgesamt :,,10,1,-,-,1,2,3,-,-,-,780',-,-,780
346882,23140,Zentrales Mittelfeld,,U17-EM-Quali,6,1,-,-,-,1,1,-,-,-,520',-,-,520
346882,23140,Zentrales Mittelfeld,,U17-Freundschaftsspiele,4,-,-,-,1,1,2,-,-,-,-,-,-,260
346882,28436,Zentrales Mittelfeld,Insgesamt :,,7,-,-,-,2,-,-,-,-,-,-,-,-,536
346882,28436,Zentrales Mittelfeld,,U15-Freundschaftsspiele,7,-,-,-,2,-,-,-,-,-,-,-,-,536
346894,23140,Zentrales Mittelfeld,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346894,23140,Zentrales Mittelfeld,,U17-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346894,28155,Zentrales Mittelfeld,Insgesamt :,,7,2,-,-,1,3,-,-,-,-,252',-,-,504
346894,28155,Zentrales Mittelfeld,,U16-Freundschaftsspiele,7,2,-,-,1,3,-,-,-,-,252',-,-,504
346894,28436,Zentrales Mittelfeld,Insgesamt :,,5,-,-,-,-,-,-,-,-,-,-,-,-,450
346894,28436,Zentrales Mittelfeld,,U15-Freundschaftsspiele,5,-,-,-,-,-,-,-,-,-,-,-,-,450
346891,16817,Zentrales Mittelfeld,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,45
346891,16817,Zentrales Mittelfeld,,U20-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,45
346891,22998,Zentrales Mittelfeld,Insgesamt :,,2,-,-,-,1,-,1,-,-,-,-,-,-,135
346891,22998,Zentrales Mittelfeld,,U18-Freundschaftsspiele,2,-,-,-,1,-,1,-,-,-,-,-,-,135
346891,28155,Zentrales Mittelfeld,Insgesamt :,,6,-,-,-,2,2,-,-,-,-,-,-,-,342
346891,28155,Zentrales Mittelfeld,,U16-Freundschaftsspiele,6,-,-,-,2,2,-,-,-,-,-,-,-,342
346891,28436,Zentrales Mittelfeld,Insgesamt :,,4,-,-,-,-,-,-,-,-,-,-,-,-,360
346891,28436,Zentrales Mittelfeld,,U15-Freundschaftsspiele,4,-,-,-,-,-,-,-,-,-,-,-,-,360
507483,28436,Rechtes Mittelfeld,Insgesamt :,,2,-,-,-,1,1,-,-,-,-,-,-,-,93
507483,28436,Rechtes Mittelfeld,,U15-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,93
346902,28436,Linkes Mittelfeld,Insgesamt :,,5,-,-,-,1,-,-,-,-,-,-,-,-,397
346902,28436,Linkes Mittelfeld,,U15-Freundschaftsspiele,5,-,-,-,1,-,-,-,-,-,-,-,-,397
346897,19429,Offensives Mittelfeld,Insgesamt :,,7,1,-,-,4,2,-,-,-,-,291',-,-,291
346897,19429,Offensives Mittelfeld,,U19-EM-Quali,4,-,-,-,3,-,-,-,-,-,-,-,-,145
346897,19429,Offensives Mittelfeld,,U19-Freundschaftsspiele,3,1,-,-,1,2,-,-,-,-,146',-,-,146
346897,22998,Offensives Mittelfeld,Insgesamt :,,1,-,-,-,1,-,-,-,-,-,-,-,-,18
346897,22998,Offensives Mittelfeld,,U18-Freundschaftsspiele,1,-,-,-,1,-,-,-,-,-,-,-,-,18
346897,23140,Offensives Mittelfeld,Insgesamt :,,8,1,2,-,1,2,-,-,-,-,613',-,-,613
346897,23140,Offensives Mittelfeld,,U17-EM-Quali,6,1,2,-,-,2,-,-,-,-,498',-,-,498
346897,23140,Offensives Mittelfeld,,U17-Freundschaftsspiele,2,-,-,-,1,-,-,-,-,-,-,-,-,115
346897,28155,Offensives Mittelfeld,Insgesamt :,,6,2,-,-,2,-,-,-,-,-,229',-,-,458
346897,28155,Offensives Mittelfeld,,U16-Freundschaftsspiele,6,2,-,-,2,-,-,-,-,-,229',-,-,458
346897,28436,Offensives Mittelfeld,Insgesamt :,,3,-,-,-,-,-,-,-,-,-,-,-,-,270
346897,28436,Offensives Mittelfeld,,U15-Freundschaftsspiele,3,-,-,-,-,-,-,-,-,-,-,-,-,270
346886,19429,Offensives Mittelfeld,Insgesamt :,,2,-,-,-,1,1,-,-,-,-,-,-,-,75
346886,19429,Offensives Mittelfeld,,U19-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,75
346886,22998,Offensives Mittelfeld,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,65
346886,22998,Offensives Mittelfeld,,U18-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,65
346886,28155,Offensives Mittelfeld,Insgesamt :,,2,-,-,-,1,1,-,-,-,-,-,-,-,136
346886,28155,Offensives Mittelfeld,,U16-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,136
346886,28436,Offensives Mittelfeld,Insgesamt :,,2,-,-,-,-,-,-,-,-,-,-,-,-,180
346886,28436,Offensives Mittelfeld,,U15-Freundschaftsspiele,2,-,-,-,-,-,-,-,-,-,-,-,-,180
346898,9534,Offensives Mittelfeld,Insgesamt :,,3,-,-,-,3,-,-,-,-,-,-,-,-,49
346898,9534,Offensives Mittelfeld,,U21-EM-Quali,3,-,-,-,3,-,-,-,-,-,-,-,-,49
346898,16817,Offensives Mittelfeld,Insgesamt :,,5,-,-,-,4,1,-,-,-,-,-,-,-,119
346898,16817,Offensives Mittelfeld,,U20-Spielrunde,5,-,-,-,4,1,-,-,-,-,-,-,-,119
346898,19429,Offensives Mittelfeld,Insgesamt :,,2,1,-,-,1,1,-,-,-,-,106',-,-,106
346898,19429,Offensives Mittelfeld,,U19-Freundschaftsspiele,2,1,-,-,1,1,-,-,-,-,106',-,-,106
346898,22998,Offensives Mittelfeld,Insgesamt :,,2,-,-,-,-,1,-,-,-,-,-,-,-,172
346898,22998,Offensives Mittelfeld,,U18-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,172
346898,23140,Offensives Mittelfeld,Insgesamt :,,4,-,2,-,2,1,-,-,-,-,-,-,-,259
346898,23140,Offensives Mittelfeld,,U17-EM-Quali,4,-,2,-,2,1,-,-,-,-,-,-,-,259
346898,28155,Offensives Mittelfeld,Insgesamt :,,5,2,-,-,-,4,-,-,-,-,164',-,-,327
346898,28155,Offensives Mittelfeld,,U16-Freundschaftsspiele,5,2,-,-,-,4,-,-,-,-,164',-,-,327
346898,28436,Offensives Mittelfeld,Insgesamt :,,4,-,-,-,-,2,-,-,-,-,-,-,-,303
346898,28436,Offensives Mittelfeld,,U15-Freundschaftsspiele,4,-,-,-,-,2,-,-,-,-,-,-,-,303
346895,19429,Offensives Mittelfeld,Insgesamt :,,2,-,-,-,2,-,-,-,-,-,-,-,-,78
346895,19429,Offensives Mittelfeld,,U19-Freundschaftsspiele,2,-,-,-,2,-,-,-,-,-,-,-,-,78
346895,23140,Offensives Mittelfeld,Insgesamt :,,5,2,-,-,1,2,2,-,-,-,176',-,-,352
346895,23140,Offensives Mittelfeld,,U17-Freundschaftsspiele,5,2,-,-,1,2,2,-,-,-,176',-,-,352
346895,28155,Offensives Mittelfeld,Insgesamt :,,9,3,-,-,3,3,1,-,-,1,198',-,-,595
346895,28155,Offensives Mittelfeld,,U16-Freundschaftsspiele,9,3,-,-,3,3,1,-,-,1,198',-,-,595
346895,28436,Offensives Mittelfeld,Insgesamt :,,3,1,-,-,-,-,-,-,-,-,270',-,-,270
346895,28436,Offensives Mittelfeld,,U15-Freundschaftsspiele,3,1,-,-,-,-,-,-,-,-,270',-,-,270
346903,9534,Linksaußen,Insgesamt :,,3,-,-,-,3,-,1,-,-,-,-,-,-,55
346903,9534,Linksaußen,,U21-EM-Quali,2,-,-,-,2,-,-,-,-,-,-,-,-,25
346903,9534,Linksaußen,,U21-Freundschaftsspiele,1,-,-,-,1,-,1,-,-,-,-,-,-,30
346903,16817,Linksaußen,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,45
346903,16817,Linksaußen,,U20-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,45
346903,19429,Linksaußen,Insgesamt :,,2,-,-,-,1,1,-,-,-,-,-,-,-,93
346903,19429,Linksaußen,,U19-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,93
346903,22998,Linksaußen,Insgesamt :,,4,1,-,-,2,-,1,-,-,-,234',-,-,234
346903,22998,Linksaußen,,U18-Freundschaftsspiele,4,1,-,-,2,-,1,-,-,-,234',-,-,234
346903,23140,Linksaußen,Insgesamt :,,5,1,-,-,1,3,-,-,-,-,358',-,-,358
346903,23140,Linksaußen,,U17-Freundschaftsspiele,5,1,-,-,1,3,-,-,-,-,358',-,-,358
346903,28155,Linksaußen,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346903,28155,Linksaußen,,U16-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346903,28436,Linksaußen,Insgesamt :,,4,-,-,-,-,1,-,-,-,-,-,-,-,320
346903,28436,Linksaußen,,U15-Freundschaftsspiele,4,-,-,-,-,1,-,-,-,-,-,-,-,320
346890,3384,Linksaußen,Insgesamt :,,22,2,2,-,14,8,-,-,-,-,447',-,-,893
346890,3384,Linksaußen,,EM-Qualifikation,7,-,1,-,4,3,-,-,-,-,-,-,-,275
346890,3384,Linksaußen,,Freundschaftsspiele,5,-,-,-,3,2,-,-,-,-,-,-,-,229
346890,3384,Linksaußen,,UEFA Nations League,5,1,-,-,4,1,-,-,-,-,198',-,-,198
346890,3384,Linksaußen,,Weltmeisterschaft,3,-,-,-,3,-,-,-,-,-,-,-,-,43
346890,3384,Linksaußen,,WM-Qualifikation,2,1,1,-,-,2,-,-,-,-,148',-,-,148
346890,3384,Linksaußen,,Europameisterschaft,-,-,-,-,-,-,-,-,-,-,-,-,-,-
346890,9534,Linksaußen,Insgesamt :,,8,4,1,-,-,8,1,-,-,-,147',-,-,586
346890,9534,Linksaußen,,U21-EM-Quali,8,4,1,-,-,8,1,-,-,-,147',-,-,586
346890,19429,Linksaußen,Insgesamt :,,7,1,-,-,-,6,-,-,-,1,482',-,-,482
346890,19429,Linksaußen,,U19-EM-Quali,5,1,-,-,-,4,-,-,-,1,337',-,-,337
346890,19429,Linksaußen,,U19-Freundschaftsspiele,2,-,-,-,-,2,-,-,-,-,-,-,-,145
346890,22998,Linksaußen,Insgesamt :,,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346890,22998,Linksaußen,,U18-Freundschaftsspiele,1,-,-,-,-,-,-,-,-,-,-,-,-,90
346890,23140,Linksaußen,Insgesamt :,,7,3,2,-,3,3,-,-,-,-,125',-,-,376
346890,23140,Linksaußen,,U17-EM-Quali,4,1,2,-,2,1,-,-,-,-,228',-,-,228
346890,23140,Linksaußen,,U17-Freundschaftsspiele,3,2,-,-,1,2,-,-,-,-,74',-,-,148
346890,28436,Linksaußen,Insgesamt :,,3,-,-,-,-,1,-,-,-,-,-,-,-,259
346890,28436,Linksaußen,,U15-Freundschaftsspiele,3,-,-,-,-,1,-,-,-,-,-,-,-,259
346900,16817,Linksaußen,Insgesamt :,,6,-,-,-,4,2,1,-,-,-,-,-,-,216
346900,16817,Linksaußen,,U20-Spielrunde,6,-,-,-,4,2,1,-,-,-,-,-,-,216
346900,19429,Linksaußen,Insgesamt :,,10,2,-,-,5,3,1,-,-,-,218',-,-,435
346900,19429,Linksaußen,,U19-EM-Quali,6,1,-,-,3,1,1,-,-,-,300',-,-,300
346900,19429,Linksaußen,,U19-Freundschaftsspiele,4,1,-,-,2,2,-,-,-,-,135',-,-,135
346900,22998,Linksaußen,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,61
346900,22998,Linksaußen,,U18-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,61
346900,23140,Linksaußen,Insgesamt :,,9,3,1,-,3,4,1,-,-,-,212',-,-,636
346900,23140,Linksaußen,,U17-EM-Quali,6,3,1,-,3,2,-,-,-,-,124',-,-,371
346900,23140,Linksaußen,,U17-Freundschaftsspiele,3,-,-,-,-,2,1,-,-,-,-,-,-,265
346900,28155,Linksaußen,Insgesamt :,,6,1,-,-,3,1,-,-,-,-,373',-,-,373
346900,28155,Linksaußen,,U16-Freundschaftsspiele,6,1,-,-,3,1,-,-,-,-,373',-,-,373
346900,28436,Linksaußen,Insgesamt :,,6,4,-,-,2,2,-,-,-,-,89',-,-,354
346900,28436,Linksaußen,,U15-Freundschaftsspiele,6,4,-,-,2,2,-,-,-,-,89',-,-,354
507482,28436,Rechtsaußen,Insgesamt :,,2,-,-,-,1,1,-,-,-,-,-,-,-,67
507482,28436,Rechtsaußen,,U15-Freundschaftsspiele,2,-,-,-,1,1,-,-,-,-,-,-,-,67
421824,16817,Mittelstürmer,Insgesamt :,,1,-,-,-,-,1,-,-,-,-,-,-,-,45
421824,16817,Mittelstürmer,,U20-Freundschaftsspiele,1,-,-,-,-,1,-,-,-,-,-,-,-,45
421824,23140,Mittelstürmer,Insgesamt :,,1,2,-,-,-,-,-,-,-,-,45',-,-,90
421824,23140,Mittelstürmer,,U17-Freundschaftsspiele,1,2,-,-,-,-,-,-,-,-,45',-,-,90
421824,28436,Mittelstürmer,Insgesamt :,,2,2,-,-,1,-,-,-,-,-,70',-,-,139
421824,28436,Mittelstürmer,,U15-Freundschaftsspiele,2,2,-,-,1,-,-,-,-,-,70',-,-,139
346901,16817,Mittelstürmer,Insgesamt :,,4,-,-,-,2,2,-,-,-,-,-,-,-,209
346901,16817,Mittelstürmer,,U20-Spielrunde,4,-,-,-,2,2,-,-,-,-,-,-,-,209
346901,19429,Mittelstürmer,Insgesamt :,,11,3,-,-,5,5,-,-,-,-,180',-,-,540
346901,19429,Mittelstürmer,,U19-Freundschaftsspiele,6,2,-,-,2,3,-,-,-,-,157',-,-,314
346901,19429,Mittelstürmer,,U19-EM-Quali,5,1,-,-,3,2,-,-,-,-,226',-,-,226
346901,22998,Mittelstürmer,Insgesamt :,,2,-,-,-,-,1,-,-,-,-,-,-,-,175
346901,22998,Mittelstürmer,,U18-Freundschaftsspiele,2,-,-,-,-,1,-,-,-,-,-,-,-,175
346901,23140,Mittelstürmer,Insgesamt :,,8,4,-,-,-,3,-,1,-,-,172',-,-,688
346901,23140,Mittelstürmer,,U17-EM-Quali,5,3,-,-,-,2,-,1,-,-,144',-,-,433
346901,23140,Mittelstürmer,,U17-Freundschaftsspiele,3,1,-,-,-,1,-,-,-,-,255',-,-,255
346901,28155,Mittelstürmer,Insgesamt :,,1,2,-,-,-,-,-,-,-,-,45',-,-,90
346901,28155,Mittelstürmer,,U16-Freundschaftsspiele,1,2,-,-,-,-,-,-,-,-,45',-,-,90
