Player ID,Player Name,First Similar Player,Similarity Score 1,Second Similar Player,Similarity Score 2,Third Similar Player,Similarity Score 3
1110947,Sirak Bein,François Affolter,0.5514855799125499,Philippe Senderos,0.5434548033210772,Arlind Ajeti,0.5010151220032389
1111419,Ivan Parra,Josip Drmic,0.6938736020187766,Admir Mehmedi,0.6831537182925413,Valentin Stocker,0.56572598716343
1115670,Bryan Ramirez Ruano,Signori Antonio,0.6655359919020329,Izet Hajrovic,-0.02139646512497372,Mergim Brahimi,-0.021722374785019587
1123521,Leart Kabashi,Fabian Rieder,0.6066665292523106,Alain Wiss,0.5556823180468776,Kastriot Imeri,0.5540805506211455
1123522,Livio Spring,François Affolter,0.7077893160581206,Philippe Senderos,0.5106601890473685,Philipp Degen,0.4991662394723537
1129950,Andrej Vasovic,Admir Mehmedi,0.7830302086476554,Josip Drmic,0.766920518833481,Valentin Stocker,0.5089354672063672
1137189,Stevan Raicevic,François Affolter,0.7822773028313997,Philippe Senderos,0.4639451511442476,Ricardo Rodríguez,0.45116706917182003
1137190,Arnis Ademi,François Affolter,0.7590144627132902,Philippe Senderos,0.4435378499855602,Ricardo Rodríguez,0.43750204210918037
1137193,Oscar Renovales,Admir Mehmedi,0.7919370046226339,Josip Drmic,0.7589092311084452,Mario Gavranovic,0.5156300976391965
1138245,Marc-Alexis Agboton,Alain Wiss,0.7877152217310165,Kastriot Imeri,0.786029803570873,Ardon Jashari,0.7828141235152728
1138246,Muhamed Kurtishi,Valentin Stocker,0.6557522051033267,Albian Ajeti,0.5975822759086059,Rubén Vargas,0.5711767572083059
1138247,Norbu Lhakpa,Josip Drmic,0.7894287092081931,Admir Mehmedi,0.7677323082614697,Valentin Stocker,0.487086869109645
1138248,Adam Ilic,Alain Wiss,0.7407923254303441,Kastriot Imeri,0.738840490934214,Ardon Jashari,0.735739509085165
1138249,Orges Serifi,François Affolter,0.7117110246761166,Philipp Degen,0.4427157746800762,Becir Omeragic,0.4421622495163553
1138250,Jill Stiel,Alain Wiss,0.6919026128637579,Kastriot Imeri,0.6902702108577098,Ardon Jashari,0.6859483078927664
1138251,Gaspar Geiger,Lars Traber,0.7315275547874337,Leonidas Stergiou,0.729276263077173,Becir Omeragic,0.7220136339659512
1138252,Sven Spühler,François Affolter,0.8642020928599095,Lars Traber,0.5393108394260651,Becir Omeragic,0.5365733759936674
1138253,Nico Lazri,Fabian Rieder,0.778419894748002,Alain Wiss,0.7483745713920357,Kastriot Imeri,0.7473027002850776
1138254,Dzan Sabotic,François Affolter,0.7966278044753589,Ricardo Rodríguez,0.461353757624307,Philippe Senderos,0.3848475536468654
1138255,Giacomo Koloto,Josip Drmic,0.8462721503150619,Admir Mehmedi,0.8348139030725511,Valentin Stocker,0.4334785013686307
1138256,Gonçalo Fernandes Da Silva,Signori Antonio,0.8119339722786287,Pajtim Kasami,0.0013271771929669633,Kastriot Imeri,-0.011995254796090359
1138257,Gabriel Morisoli,François Affolter,0.7966837900830656,Ricardo Rodríguez,0.47828335107351816,Philippe Senderos,0.46630150944950083
1138258,Thomas Heller,François Affolter,0.7156224736180092,Philipp Degen,0.4991401543446318,Philippe Senderos,0.49006450446800554
1138259,Gil Zufferey,François Affolter,0.8691881648709363,Ricardo Rodríguez,0.4957744925905799,Naser Aliji,0.4230172929921558
1138260,Olivier Mambwa,François Affolter,0.9104504833969116,Ricardo Rodríguez,0.5172251813695743,Naser Aliji,0.43287572404124824
1138261,Leonit Ibraimov,Fabian Rieder,0.7310854331588561,Alain Wiss,0.7295877271286778,Kastriot Imeri,0.7279409035525004
1138262,Marco Correia,Oliver Buff,0.999802834505607,Lorik Emini,0.9964286559867859,Nikola Gjorgjev,0.9960660364571423
1138263,Emiliano Aguirre Muñoz,Alain Wiss,0.910229796894246,Kastriot Imeri,0.909594416996072,Ardon Jashari,0.9058195506129603
1138264,Matteo Fanciulli,Alain Wiss,0.5780314817172136,Kastriot Imeri,0.5764193861686103,Ardon Jashari,0.5739165197234776
1138265,Josip Bralic,Admir Mehmedi,0.7980685892551599,Josip Drmic,0.7645737604868712,Mario Gavranovic,0.41454062104277795
1138267,Nicolas Verga,François Affolter,0.7875692614467952,Becir Omeragic,0.5214005163920435,Philipp Degen,0.5074269963542388
1138268,Sandro Wyss,Josip Drmic,0.7604245645758966,Admir Mehmedi,0.7385033922928709,Valentin Stocker,0.5744883439681496
1138269,Niklas Beeler,Lars Traber,0.7246512800788663,Leonidas Stergiou,0.7191474639268974,Becir Omeragic,0.7181810952363615
1138270,Bozhidar Hristov,François Affolter,0.8928036494180772,Ricardo Rodríguez,0.4495078790681185,Becir Omeragic,0.39007031252147173
1138271,Raffaele Caggiano,Valentin Stocker,0.7096988456412577,Albian Ajeti,0.6783246935153526,Innocent Emeghara,0.6403816869546778
1138272,Ilija Despotovic,Josip Drmic,0.8354404005926693,Admir Mehmedi,0.7954961690823351,Valentin Stocker,0.36673858165544004
1138273,Sarjon Fetaj,Alain Wiss,0.6909419072495935,Kastriot Imeri,0.6889739079549798,Ardon Jashari,0.6858537959897448
1138274,Ismael Flaig,Innocent Emeghara,0.8416534397008594,Steven Zuber,0.8340160457941816,Shani Tarashaj,0.8323622581857677
1138275,Evan Gindrat,François Affolter,0.9196673010834674,Becir Omeragic,0.5370211551890202,Adrian Bajrami,0.532684304190632
1138276,Noan Hirt,Signori Antonio,0.741051129115648,Pajtim Kasami,0.00894937600280863,Kastriot Imeri,-0.0007614249480516577
1138277,Giuliano Incognito,Johan Vonlanthen,0.5425823091685558,Nzuzi Toko,0.5070061098903679,Amir Abrashi,0.5034318599040668
1138278,Leon Miftari,Alain Wiss,0.7966270893546147,Kastriot Imeri,0.7956504505658049,Ardon Jashari,0.793516137826893
1138280,Mladen Mijajlovic,Fabian Rieder,0.6852427770756496,Alain Wiss,0.6695262944613086,Kastriot Imeri,0.6678403708949164
1138281,Altin Mujota,Nikola Gjorgjev,0.5603762593137674,Amir Abrashi,0.5599602964115381,Nzuzi Toko,0.5594787820356515
1138282,Yannis Odin,Alain Wiss,0.7965286277678796,Kastriot Imeri,0.795568455110582,Ardon Jashari,0.7916856775989886
1138283,Dominik Papic,Alain Wiss,0.7338929927506143,Kastriot Imeri,0.732804632290379,Ardon Jashari,0.7298183859152416
1138284,Théodore Pizarro,Signori Antonio,0.7450758220821783,Pajtim Kasami,0.0016671597254180135,Fabian Rieder,-0.010304722493053302
1138285,Leon Ramadani,Amir Abrashi,0.7666522290641914,Nzuzi Toko,0.7664758398100353,Nikola Gjorgjev,0.7634440080489585
1138286,Aleksa Randelovic,Lars Traber,0.6024693247474493,Philipp Degen,0.6002016689947853,Rolf Feltscher,0.5829845570714131
1138287,Denis Sahin,Alain Wiss,0.6717299779413589,Kastriot Imeri,0.6706388248352327,Ardon Jashari,0.6675151074906552
1138288,Aleksandar Sekulic,François Affolter,0.8723448030854668,Ricardo Rodríguez,0.44185225947010415,Becir Omeragic,0.4272719461772442
1138289,Leon Sylejmani,François Affolter,0.7777736077984341,Philipp Degen,0.5227156773397194,Lars Traber,0.5003058438922604
1153297,Adrien Llukes,Admir Mehmedi,0.7266358082584917,Josip Drmic,0.7248906054112733,Valentin Stocker,0.5188499513300164
1161301,Théo Richoz,Blerim Dzemaili,0.5069209095744525,Johan Vonlanthen,0.480148710086341,Charyl Chappuis,0.3928717687381995
1162081,Sajawal Mahar,Johan Vonlanthen,0.4446201861992087,Alain Wiss,0.38515606117525253,Kastriot Imeri,0.38386105617727956
1164222,Lazar Damnjanovic,François Affolter,0.7096334748214945,Philipp Degen,0.5015794607182341,Philippe Senderos,0.5012230039964222
1164260,Edin Etoski,Josip Drmic,0.6955468768985038,Admir Mehmedi,0.6878254704519936,Valentin Stocker,0.581626046591749
1169729,Giuliano Foro,Edimilson Fernandes,0.4036696747594134,Johan Vonlanthen,0.3809669640269749,Alain Wiss,0.3633710070779092
1170357,Diego Berger,Becir Omeragic,0.6035646855371523,Philipp Degen,0.5983314904331397,Lars Traber,0.5981013495810322
1170361,Ivan Cossalter,Admir Mehmedi,0.7183819338586194,Josip Drmic,0.7123362498426586,Valentin Stocker,0.5500384842493173
1172168,Bennett Hoch,Signori Antonio,0.7832958291655944,Pajtim Kasami,-0.02623841469677006,Xherdan Shaqiri,-0.028252745331139313
1177450,Ahmadou Ndiaye,Signori Antonio,0.7066261434222085,Pajtim Kasami,0.0035464648102563282,Fabian Rieder,-0.007627077791684463
1177477,Alonzo Vincent,Alain Wiss,0.5987906090390326,Kastriot Imeri,0.5972668794508983,Ardon Jashari,0.5939879523938512
1177906,Nelson Savonnier,François Affolter,0.9289816413880214,Naser Aliji,0.5549838238135673,Eray Cömert,0.5521189849186494
1177907,Ethan Bruchez,Alain Wiss,0.6573070582328769,Kastriot Imeri,0.6560030594305885,Ardon Jashari,0.6516498347244725
1183718,Max Corbon,Alain Wiss,0.6137758090339366,Kastriot Imeri,0.6118884250054138,Ardon Jashari,0.6084373151795756
1186525,Erwin Mahic,Johan Vonlanthen,0.4878348585579388,Nzuzi Toko,0.4267952796141121,Djibril Sow,0.414622710701189
1186526,Miran Sinani,François Affolter,0.865033938850378,Lars Traber,0.5366510198636354,Becir Omeragic,0.5355547102118396
1186527,Leandro Oliveira,Fabian Schär,0.9999318426425146,Adrian Bajrami,0.9998242423294285,Leonidas Stergiou,0.9738669970592584
1208843,Costantino Petochi,Adrian Bajrami,0.9998398730611553,Fabian Schär,0.9997090859559409,Leonidas Stergiou,0.9732274229840444
1208844,Julian Schmutz,Signori Antonio,0.8126579641050595,Izet Hajrovic,-0.03171397510383827,Mergim Brahimi,-0.03269660182792489
1208845,Roman Cretton,Becir Omeragic,0.642941508934686,Adrian Bajrami,0.6283914454426435,Fabian Schär,0.6245758901372264
1208846,Eliah Küpfer,Nikola Gjorgjev,0.7816897436373619,Amir Abrashi,0.7794659770100156,Nzuzi Toko,0.7757608796026947
1208847,Tristan Burkart,Valentin Stocker,0.6788986800826906,Albian Ajeti,0.6633001242778696,Innocent Emeghara,0.6584508486961249
1208853,Noah Elia Brogli,Signori Antonio,0.7570848008567657,Edimilson Fernandes,0.020106908097594075,Reto Ziegler,0.0060924778334501125
1208854,Leon Hoxha,Leonidas Stergiou,0.8200888106807179,Adrian Bajrami,0.8196510549792576,Fabian Schär,0.8187613135723878
1208855,Lenny Cuccaro,Lars Traber,0.7239888982297794,Leonidas Stergiou,0.7178853408209435,Becir Omeragic,0.7168183548230951
1208856,Ilija Sulzer,Fabian Schär,0.994896163678988,Adrian Bajrami,0.9924469262251533,Leonidas Stergiou,0.9809176452005454
1208857,Daimend Tunaj,Amir Abrashi,0.9995055963602741,Oliver Buff,0.9958158443055091,Nzuzi Toko,0.9931642303967573
1208858,Oscar Pincheira,Valentin Stocker,0.6194143116580926,Albian Ajeti,0.6072376451441976,Innocent Emeghara,0.5534538815048872
1208859,Elijah Agho,Lars Traber,0.7239491450440615,Philipp Degen,0.708799189598344,Leonidas Stergiou,0.6969249085707515
1208860,Eren Batuhan Ozcan,Nzuzi Toko,0.5824289260769703,Johan Vonlanthen,0.5747538649356247,Amir Abrashi,0.5745850827497754
1263348,Nevio Scherrer,Josip Drmic,0.8477104404468082,Admir Mehmedi,0.830824039938178,Valentin Stocker,0.5399589951715597
1264940,Lucas Kunath,Signori Antonio,0.6890750090970852,Kastriot Imeri,0.06069546194106016,Alain Wiss,0.06035735704622185
1267607,Altin Azemi,Admir Mehmedi,0.7984663253480061,Josip Drmic,0.7882339629393439,Albian Ajeti,0.5251406154750381
1267611,Christian Duah,Josip Drmic,0.8118204784636124,Admir Mehmedi,0.7474462063775952,Albian Ajeti,0.5839974611367934
1267613,Ivan Izquierdo,Alain Wiss,0.9048221604324558,Kastriot Imeri,0.9046994057584502,Ardon Jashari,0.8995858705241417
1267614,Dominic Keibach,François Affolter,0.9790973953208066,Becir Omeragic,0.518841852363493,Adrian Bajrami,0.5119772821235602
1267615,Loris Krasniqi,François Affolter,0.8680024808186222,Lars Traber,0.5265111010832598,Becir Omeragic,0.5259877815122226
1267620,Gentian Ponik,François Affolter,0.9716936832728534,Adrian Bajrami,0.5089760501716558,Fabian Schär,0.5070598404442628
1267623,Gian Vogt,François Affolter,0.872657826982068,Becir Omeragic,0.5326418304352258,Lars Traber,0.515925994456463
1267626,Navin Zesiger,Kastriot Imeri,0.9675067845264669,Alain Wiss,0.9669595895399934,Ardon Jashari,0.9613975481444289
1271937,Julien Werdenberg,François Affolter,0.9772738542312096,Becir Omeragic,0.5178670630140734,Adrian Bajrami,0.5144414362022238
1301988,Cédric Koch,Lars Traber,0.6482823028145472,Leonidas Stergiou,0.632424140586961,Philipp Degen,0.6308471998827042
1302647,Arno Grisel,Albian Ajeti,0.8179321448228457,Valentin Stocker,0.7819521886520012,Innocent Emeghara,0.7362207084140953
1303665,Erblin Sadikaj,Becir Omeragic,0.6861387245079296,Leonidas Stergiou,0.6777820352235677,Adrian Bajrami,0.6759986043769942
1308497,Boris Srejic,Nzuzi Toko,0.7882366554373502,Amir Abrashi,0.7761113691271526,Nikola Gjorgjev,0.7570856823798048
1325607,Ifeanyichukwu Onwuzulike,Adrian Bajrami,0.9979114489052378,Fabian Schär,0.996126499100243,Becir Omeragic,0.9784248905926197
1325624,Nathaniel Shedrach Ogbodu,Steven Zuber,0.9826461989160165,Innocent Emeghara,0.9788258165493885,Mersim Asllani,0.9608226333691308
1325625,Moses Colelli,Adrian Bajrami,0.9996698844700862,Fabian Schär,0.9987538621871158,Becir Omeragic,0.9741277743188397
1325626,Niko Cavka,Steven Zuber,0.9912543646982583,Innocent Emeghara,0.9889797166652079,Mersim Asllani,0.97112547368552
1325627,Ben El Idrissi,Amir Abrashi,0.999769258233062,Oliver Buff,0.9947972472978375,Nzuzi Toko,0.9944153565588867
1331775,Bright Boahen Ocran,Nzuzi Toko,0.743818353104732,Amir Abrashi,0.7414024497520224,Nikola Gjorgjev,0.7331436746223008
1338970,Anid Fazliji,Fabian Schär,0.9987173858209712,Adrian Bajrami,0.997497200342117,Leonidas Stergiou,0.9787677879926161
1338971,Jayden Stucki,Signori Antonio,0.6581170789500842,Mergim Brahimi,0.15479078658513384,Lorik Emini,0.1546014840120073
1338972,Ryo Grossenbacher,Steven Zuber,0.9962032658979694,Innocent Emeghara,0.9948318501153148,Mersim Asllani,0.9939341220209766
1339798,Kenneth Chimezie Tchammegni,Fabian Schär,0.9932213077619423,Adrian Bajrami,0.990444744825985,Leonidas Stergiou,0.9810809478170981
